car_type,model_year,interval_start,interval_end,duration,exposure_month,n_censored,n_failed,active_warranties
Hatchback,2019,2021-12-01,2021-12-31,21,12,1.0,,599
Hatchback,2019,2021-12-01,2021-12-31,22,12,3.0,1.0,599
Hatchback,2019,2021-12-01,2021-12-31,24,12,1.0,,599
Hatchback,2019,2021-12-01,2021-12-31,25,12,10.0,,599
Hatchback,2019,2021-12-01,2021-12-31,26,12,4.0,,599
Hatchback,2019,2021-12-01,2021-12-31,27,12,7.0,,599
Hatchback,2019,2021-12-01,2021-12-31,28,12,4.0,,599
Hatchback,2019,2021-12-01,2021-12-31,29,12,5.0,,599
Hatchback,2019,2021-12-01,2021-12-31,30,12,7.0,,599
Hatchback,2019,2021-12-01,2021-12-31,31,12,2.0,1.0,599
Hatchback,2019,2021-12-01,2021-12-31,32,12,2.0,,599
Hatchback,2019,2021-12-01,2021-12-31,34,12,2.0,,599
Hatchback,2019,2021-12-01,2021-12-31,36,12,4.0,,599
Hatchback,2019,2022-01-01,2022-01-31,23,01,2.0,,546
Hatchback,2019,2022-01-01,2022-01-31,25,01,4.0,,546
Hatchback,2019,2022-01-01,2022-01-31,26,01,4.0,,546
Hatchback,2019,2022-01-01,2022-01-31,27,01,9.0,,546
Hatchback,2019,2022-01-01,2022-01-31,28,01,10.0,,546
Hatchback,2019,2022-01-01,2022-01-31,29,01,7.0,,546
Hatchback,2019,2022-01-01,2022-01-31,30,01,7.0,,546
Hatchback,2019,2022-01-01,2022-01-31,31,01,3.0,,546
Hatchback,2019,2022-01-01,2022-01-31,32,01,4.0,,546
Hatchback,2019,2022-01-01,2022-01-31,33,01,4.0,,546
Hatchback,2019,2022-01-01,2022-01-31,34,01,3.0,,546
Hatchback,2019,2022-01-01,2022-01-31,35,01,1.0,,546
Hatchback,2019,2022-01-01,2022-01-31,36,01,5.0,,546
Hatchback,2019,2022-02-01,2022-02-28,21,02,,1.0,485
Hatchback,2019,2022-02-01,2022-02-28,22,02,,1.0,485
Hatchback,2019,2022-02-01,2022-02-28,23,02,1.0,,485
Hatchback,2019,2022-02-01,2022-02-28,24,02,1.0,,485
Hatchback,2019,2022-02-01,2022-02-28,25,02,2.0,,485
Hatchback,2019,2022-02-01,2022-02-28,26,02,8.0,,485
Hatchback,2019,2022-02-01,2022-02-28,27,02,3.0,,485
Hatchback,2019,2022-02-01,2022-02-28,28,02,7.0,1.0,485
Hatchback,2019,2022-02-01,2022-02-28,29,02,8.0,,485
Hatchback,2019,2022-02-01,2022-02-28,30,02,2.0,,485
Hatchback,2019,2022-02-01,2022-02-28,31,02,7.0,,485
Hatchback,2019,2022-02-01,2022-02-28,33,02,1.0,,485
Hatchback,2019,2022-02-01,2022-02-28,34,02,1.0,,485
Hatchback,2019,2022-02-01,2022-02-28,36,02,9.0,,485
Hatchback,2019,2022-03-01,2022-03-31,22,03,4.0,,433
Hatchback,2019,2022-03-01,2022-03-31,23,03,1.0,,433
Hatchback,2019,2022-03-01,2022-03-31,24,03,4.0,,433
Hatchback,2019,2022-03-01,2022-03-31,25,03,3.0,,433
Hatchback,2019,2022-03-01,2022-03-31,26,03,3.0,,433
Hatchback,2019,2022-03-01,2022-03-31,27,03,3.0,,433
Hatchback,2019,2022-03-01,2022-03-31,28,03,2.0,,433
Hatchback,2019,2022-03-01,2022-03-31,29,03,1.0,1.0,433
Hatchback,2019,2022-03-01,2022-03-31,30,03,3.0,,433
Hatchback,2019,2022-03-01,2022-03-31,31,03,3.0,,433
Hatchback,2019,2022-03-01,2022-03-31,32,03,6.0,,433
Hatchback,2019,2022-03-01,2022-03-31,33,03,5.0,,433
Hatchback,2019,2022-03-01,2022-03-31,34,03,2.0,,433
Hatchback,2019,2022-03-01,2022-03-31,36,03,11.0,,433
Hatchback,2019,2022-04-01,2022-04-30,23,04,2.0,,384
Hatchback,2019,2022-04-01,2022-04-30,24,04,3.0,,384
Hatchback,2019,2022-04-01,2022-04-30,25,04,2.0,,384
Hatchback,2019,2022-04-01,2022-04-30,26,04,3.0,,384
Hatchback,2019,2022-04-01,2022-04-30,27,04,3.0,,384
Hatchback,2019,2022-04-01,2022-04-30,28,04,7.0,2.0,384
Hatchback,2019,2022-04-01,2022-04-30,29,04,7.0,,384
Hatchback,2019,2022-04-01,2022-04-30,30,04,6.0,1.0,384
Hatchback,2019,2022-04-01,2022-04-30,31,04,2.0,,384
Hatchback,2019,2022-04-01,2022-04-30,32,04,4.0,,384
Hatchback,2019,2022-04-01,2022-04-30,34,04,1.0,,384
Hatchback,2019,2022-04-01,2022-04-30,35,04,1.0,,384
Hatchback,2019,2022-04-01,2022-04-30,36,04,10.0,,384
Hatchback,2019,2022-05-01,2022-05-31,24,05,3.0,,334
Hatchback,2019,2022-05-01,2022-05-31,25,05,3.0,,334
Hatchback,2019,2022-05-01,2022-05-31,26,05,4.0,,334
Hatchback,2019,2022-05-01,2022-05-31,27,05,2.0,,334
Hatchback,2019,2022-05-01,2022-05-31,28,05,5.0,,334
Hatchback,2019,2022-05-01,2022-05-31,29,05,2.0,,334
Hatchback,2019,2022-05-01,2022-05-31,30,05,3.0,,334
Hatchback,2019,2022-05-01,2022-05-31,31,05,4.0,,334
Hatchback,2019,2022-05-01,2022-05-31,32,05,5.0,,334
Hatchback,2019,2022-05-01,2022-05-31,33,05,1.0,,334
Hatchback,2019,2022-05-01,2022-05-31,34,05,1.0,,334
Hatchback,2019,2022-05-01,2022-05-31,35,05,1.0,,334
Hatchback,2019,2022-05-01,2022-05-31,36,05,19.0,,334
Hatchback,2019,2022-06-01,2022-06-30,23,06,1.0,,279
Hatchback,2019,2022-06-01,2022-06-30,24,06,1.0,,279
Hatchback,2019,2022-06-01,2022-06-30,25,06,3.0,,279
Hatchback,2019,2022-06-01,2022-06-30,26,06,3.0,,279
Hatchback,2019,2022-06-01,2022-06-30,27,06,2.0,,279
Hatchback,2019,2022-06-01,2022-06-30,28,06,2.0,,279
Hatchback,2019,2022-06-01,2022-06-30,29,06,3.0,,279
Hatchback,2019,2022-06-01,2022-06-30,30,06,3.0,,279
Hatchback,2019,2022-06-01,2022-06-30,31,06,6.0,1.0,279
Hatchback,2019,2022-06-01,2022-06-30,32,06,4.0,,279
Hatchback,2019,2022-06-01,2022-06-30,33,06,3.0,,279
Hatchback,2019,2022-06-01,2022-06-30,34,06,4.0,,279
Hatchback,2019,2022-06-01,2022-06-30,35,06,3.0,,279
Hatchback,2019,2022-06-01,2022-06-30,36,06,9.0,,279
Hatchback,2019,2022-07-01,2022-07-31,25,07,2.0,,233
Hatchback,2019,2022-07-01,2022-07-31,26,07,1.0,,233
Hatchback,2019,2022-07-01,2022-07-31,28,07,1.0,,233
Hatchback,2019,2022-07-01,2022-07-31,29,07,1.0,,233
Hatchback,2019,2022-07-01,2022-07-31,30,07,7.0,,233
Hatchback,2019,2022-07-01,2022-07-31,31,07,1.0,,233
Hatchback,2019,2022-07-01,2022-07-31,32,07,4.0,,233
Hatchback,2019,2022-07-01,2022-07-31,33,07,5.0,,233
Hatchback,2019,2022-07-01,2022-07-31,34,07,3.0,,233
Hatchback,2019,2022-07-01,2022-07-31,35,07,4.0,,233
Hatchback,2019,2022-07-01,2022-07-31,36,07,13.0,,233
Hatchback,2019,2022-08-01,2022-08-31,27,08,1.0,,192
Hatchback,2019,2022-08-01,2022-08-31,28,08,1.0,,192
Hatchback,2019,2022-08-01,2022-08-31,29,08,3.0,,192
Hatchback,2019,2022-08-01,2022-08-31,30,08,2.0,,192
Hatchback,2019,2022-08-01,2022-08-31,31,08,2.0,,192
Hatchback,2019,2022-08-01,2022-08-31,33,08,1.0,,192
Hatchback,2019,2022-08-01,2022-08-31,34,08,6.0,,192
Hatchback,2019,2022-08-01,2022-08-31,35,08,3.0,,192
Hatchback,2019,2022-08-01,2022-08-31,36,08,16.0,,192
Hatchback,2019,2022-09-01,2022-09-30,27,09,1.0,,157
Hatchback,2019,2022-09-01,2022-09-30,28,09,2.0,,157
Hatchback,2019,2022-09-01,2022-09-30,29,09,3.0,,157
Hatchback,2019,2022-09-01,2022-09-30,30,09,2.0,,157
Hatchback,2019,2022-09-01,2022-09-30,31,09,2.0,,157
Hatchback,2019,2022-09-01,2022-09-30,32,09,2.0,,157
Hatchback,2019,2022-09-01,2022-09-30,33,09,3.0,1.0,157
Hatchback,2019,2022-09-01,2022-09-30,34,09,5.0,,157
Hatchback,2019,2022-09-01,2022-09-30,36,09,17.0,,157
Hatchback,2019,2022-10-01,2022-10-31,27,10,1.0,,119
Hatchback,2019,2022-10-01,2022-10-31,29,10,2.0,,119
Hatchback,2019,2022-10-01,2022-10-31,30,10,2.0,,119
Hatchback,2019,2022-10-01,2022-10-31,31,10,2.0,,119
Hatchback,2019,2022-10-01,2022-10-31,32,10,2.0,,119
Hatchback,2019,2022-10-01,2022-10-31,33,10,3.0,,119
Hatchback,2019,2022-10-01,2022-10-31,34,10,1.0,,119
Hatchback,2019,2022-10-01,2022-10-31,35,10,3.0,,119
Hatchback,2019,2022-10-01,2022-10-31,36,10,17.0,,119
Hatchback,2019,2022-11-01,2022-11-30,30,11,2.0,,84
Hatchback,2019,2022-11-01,2022-11-30,31,11,2.0,1.0,84
Hatchback,2019,2022-11-01,2022-11-30,32,11,2.0,,84
Hatchback,2019,2022-11-01,2022-11-30,33,11,1.0,,84
Hatchback,2019,2022-11-01,2022-11-30,34,11,3.0,,84
Hatchback,2019,2022-11-01,2022-11-30,35,11,1.0,,84
Hatchback,2019,2022-11-01,2022-11-30,36,11,17.0,,84
Hatchback,2019,2022-12-01,2022-12-31,30,12,1.0,,59
Hatchback,2019,2022-12-01,2022-12-31,32,12,1.0,,59
Hatchback,2019,2022-12-01,2022-12-31,34,12,1.0,,59
Hatchback,2019,2022-12-01,2022-12-31,35,12,2.0,,59
Hatchback,2019,2022-12-01,2022-12-31,36,12,14.0,,59
Hatchback,2019,2023-01-01,2023-01-31,31,01,1.0,,39
Hatchback,2019,2023-01-01,2023-01-31,32,01,1.0,,39
Hatchback,2019,2023-01-01,2023-01-31,33,01,2.0,,39
Hatchback,2019,2023-01-01,2023-01-31,36,01,7.0,,39
Hatchback,2019,2023-02-01,2023-02-28,32,02,1.0,,29
Hatchback,2019,2023-02-01,2023-02-28,33,02,1.0,,29
Hatchback,2019,2023-02-01,2023-02-28,34,02,3.0,,29
Hatchback,2019,2023-02-01,2023-02-28,35,02,1.0,,29
Hatchback,2019,2023-02-01,2023-02-28,36,02,7.0,,29
Hatchback,2019,2023-03-01,2023-03-31,33,03,1.0,,16
Hatchback,2019,2023-03-01,2023-03-31,34,03,2.0,,16
Hatchback,2019,2023-03-01,2023-03-31,36,03,4.0,,16
Hatchback,2019,2023-04-01,2023-04-30,33,04,3.0,,9
Hatchback,2019,2023-04-01,2023-04-30,35,04,1.0,,9
Hatchback,2019,2023-04-01,2023-04-30,36,04,3.0,,9
Hatchback,2019,2023-05-01,2023-05-31,36,05,2.0,,2
Hatchback,2020,2020-04-01,2020-04-30,4,04,,1.0,220
Hatchback,2020,2021-01-01,2021-01-31,8,01,,1.0,874
Hatchback,2020,2021-03-01,2021-03-31,15,03,,1.0,942
Hatchback,2020,2021-05-01,2021-05-31,2,05,,1.0,985
Hatchback,2020,2021-06-01,2021-06-30,6,06,,1.0,997
Hatchback,2020,2021-06-01,2021-06-30,13,06,,1.0,997
Hatchback,2020,2021-06-01,2021-06-30,18,06,1.0,,997
Hatchback,2020,2021-07-01,2021-07-31,7,07,,1.0,999
Hatchback,2020,2021-08-01,2021-08-31,16,08,,1.0,999
Hatchback,2020,2021-08-01,2021-08-31,19,08,2.0,,999
Hatchback,2020,2021-08-01,2021-08-31,20,08,1.0,,999
Hatchback,2020,2021-08-01,2021-08-31,22,08,1.0,,999
Hatchback,2020,2021-09-01,2021-09-30,14,09,,1.0,995
Hatchback,2020,2021-10-01,2021-10-31,21,10,1.0,,995
Hatchback,2020,2021-10-01,2021-10-31,22,10,1.0,,995
Hatchback,2020,2021-11-01,2021-11-30,23,11,1.0,,993
Hatchback,2020,2021-11-01,2021-11-30,25,11,1.0,,993
Hatchback,2020,2021-12-01,2021-12-31,19,12,1.0,,991
Hatchback,2020,2021-12-01,2021-12-31,20,12,2.0,,991
Hatchback,2020,2021-12-01,2021-12-31,21,12,1.0,,991
Hatchback,2020,2021-12-01,2021-12-31,23,12,2.0,,991
Hatchback,2020,2021-12-01,2021-12-31,25,12,1.0,,991
Hatchback,2020,2022-01-01,2022-01-31,16,01,,1.0,984
Hatchback,2020,2022-01-01,2022-01-31,19,01,1.0,,984
Hatchback,2020,2022-01-01,2022-01-31,20,01,1.0,,984
Hatchback,2020,2022-01-01,2022-01-31,21,01,,1.0,984
Hatchback,2020,2022-01-01,2022-01-31,23,01,2.0,,984
Hatchback,2020,2022-01-01,2022-01-31,24,01,2.0,,984
Hatchback,2020,2022-01-01,2022-01-31,25,01,4.0,,984
Hatchback,2020,2022-01-01,2022-01-31,26,01,2.0,,984
Hatchback,2020,2022-02-01,2022-02-28,11,02,,1.0,972
Hatchback,2020,2022-02-01,2022-02-28,17,02,,1.0,972
Hatchback,2020,2022-02-01,2022-02-28,19,02,2.0,,972
Hatchback,2020,2022-02-01,2022-02-28,22,02,2.0,,972
Hatchback,2020,2022-02-01,2022-02-28,25,02,1.0,,972
Hatchback,2020,2022-02-01,2022-02-28,27,02,2.0,,972
Hatchback,2020,2022-03-01,2022-03-31,21,03,3.0,,965
Hatchback,2020,2022-03-01,2022-03-31,22,03,3.0,1.0,965
Hatchback,2020,2022-03-01,2022-03-31,23,03,4.0,,965
Hatchback,2020,2022-03-01,2022-03-31,24,03,2.0,,965
Hatchback,2020,2022-03-01,2022-03-31,25,03,3.0,,965
Hatchback,2020,2022-03-01,2022-03-31,26,03,2.0,,965
Hatchback,2020,2022-03-01,2022-03-31,27,03,1.0,,965
Hatchback,2020,2022-04-01,2022-04-30,19,04,1.0,,947
Hatchback,2020,2022-04-01,2022-04-30,20,04,2.0,,947
Hatchback,2020,2022-04-01,2022-04-30,21,04,3.0,,947
Hatchback,2020,2022-04-01,2022-04-30,22,04,4.0,,947
Hatchback,2020,2022-04-01,2022-04-30,25,04,4.0,,947
Hatchback,2020,2022-04-01,2022-04-30,26,04,6.0,,947
Hatchback,2020,2022-04-01,2022-04-30,27,04,5.0,,947
Hatchback,2020,2022-04-01,2022-04-30,28,04,1.0,,947
Hatchback,2020,2022-04-01,2022-04-30,29,04,1.0,,947
Hatchback,2020,2022-05-01,2022-05-31,21,05,3.0,,920
Hatchback,2020,2022-05-01,2022-05-31,22,05,1.0,,920
Hatchback,2020,2022-05-01,2022-05-31,23,05,1.0,1.0,920
Hatchback,2020,2022-05-01,2022-05-31,24,05,6.0,,920
Hatchback,2020,2022-05-01,2022-05-31,25,05,4.0,,920
Hatchback,2020,2022-05-01,2022-05-31,26,05,2.0,,920
Hatchback,2020,2022-05-01,2022-05-31,27,05,4.0,,920
Hatchback,2020,2022-05-01,2022-05-31,28,05,2.0,,920
Hatchback,2020,2022-05-01,2022-05-31,29,05,4.0,,920
Hatchback,2020,2022-05-01,2022-05-31,30,05,1.0,,920
Hatchback,2020,2022-06-01,2022-06-30,19,06,1.0,,892
Hatchback,2020,2022-06-01,2022-06-30,20,06,1.0,,892
Hatchback,2020,2022-06-01,2022-06-30,21,06,3.0,,892
Hatchback,2020,2022-06-01,2022-06-30,22,06,2.0,1.0,892
Hatchback,2020,2022-06-01,2022-06-30,23,06,3.0,,892
Hatchback,2020,2022-06-01,2022-06-30,24,06,5.0,,892
Hatchback,2020,2022-06-01,2022-06-30,25,06,6.0,,892
Hatchback,2020,2022-06-01,2022-06-30,26,06,5.0,,892
Hatchback,2020,2022-06-01,2022-06-30,27,06,5.0,,892
Hatchback,2020,2022-06-01,2022-06-30,28,06,6.0,,892
Hatchback,2020,2022-06-01,2022-06-30,29,06,2.0,,892
Hatchback,2020,2022-06-01,2022-06-30,30,06,2.0,,892
Hatchback,2020,2022-06-01,2022-06-30,32,06,1.0,,892
Hatchback,2020,2022-07-01,2022-07-31,20,07,1.0,,850
Hatchback,2020,2022-07-01,2022-07-31,21,07,4.0,,850
Hatchback,2020,2022-07-01,2022-07-31,22,07,3.0,,850
Hatchback,2020,2022-07-01,2022-07-31,23,07,2.0,,850
Hatchback,2020,2022-07-01,2022-07-31,24,07,4.0,,850
Hatchback,2020,2022-07-01,2022-07-31,25,07,2.0,,850
Hatchback,2020,2022-07-01,2022-07-31,26,07,4.0,,850
Hatchback,2020,2022-07-01,2022-07-31,27,07,4.0,,850
Hatchback,2020,2022-07-01,2022-07-31,28,07,5.0,,850
Hatchback,2020,2022-07-01,2022-07-31,29,07,4.0,,850
Hatchback,2020,2022-08-01,2022-08-31,21,08,2.0,,817
Hatchback,2020,2022-08-01,2022-08-31,22,08,1.0,,817
Hatchback,2020,2022-08-01,2022-08-31,23,08,6.0,,817
Hatchback,2020,2022-08-01,2022-08-31,24,08,6.0,,817
Hatchback,2020,2022-08-01,2022-08-31,25,08,8.0,,817
Hatchback,2020,2022-08-01,2022-08-31,26,08,4.0,,817
Hatchback,2020,2022-08-01,2022-08-31,27,08,5.0,,817
Hatchback,2020,2022-08-01,2022-08-31,28,08,6.0,,817
Hatchback,2020,2022-08-01,2022-08-31,29,08,3.0,,817
Hatchback,2020,2022-08-01,2022-08-31,30,08,2.0,,817
Hatchback,2020,2022-08-01,2022-08-31,31,08,2.0,,817
Hatchback,2020,2022-09-01,2022-09-30,18,09,,1.0,771
Hatchback,2020,2022-09-01,2022-09-30,20,09,1.0,,771
Hatchback,2020,2022-09-01,2022-09-30,21,09,2.0,,771
Hatchback,2020,2022-09-01,2022-09-30,22,09,1.0,,771
Hatchback,2020,2022-09-01,2022-09-30,23,09,4.0,,771
Hatchback,2020,2022-09-01,2022-09-30,24,09,2.0,,771
Hatchback,2020,2022-09-01,2022-09-30,25,09,6.0,,771
Hatchback,2020,2022-09-01,2022-09-30,26,09,12.0,,771
Hatchback,2020,2022-09-01,2022-09-30,27,09,11.0,,771
Hatchback,2020,2022-09-01,2022-09-30,28,09,4.0,,771
Hatchback,2020,2022-09-01,2022-09-30,29,09,5.0,,771
Hatchback,2020,2022-09-01,2022-09-30,30,09,2.0,,771
Hatchback,2020,2022-09-01,2022-09-30,31,09,5.0,,771
Hatchback,2020,2022-09-01,2022-09-30,32,09,1.0,,771
Hatchback,2020,2022-09-01,2022-09-30,33,09,1.0,,771
Hatchback,2020,2022-09-01,2022-09-30,34,09,1.0,,771
Hatchback,2020,2022-10-01,2022-10-31,22,10,5.0,,713
Hatchback,2020,2022-10-01,2022-10-31,23,10,1.0,,713
Hatchback,2020,2022-10-01,2022-10-31,24,10,8.0,1.0,713
Hatchback,2020,2022-10-01,2022-10-31,25,10,10.0,,713
Hatchback,2020,2022-10-01,2022-10-31,26,10,6.0,,713
Hatchback,2020,2022-10-01,2022-10-31,27,10,6.0,,713
Hatchback,2020,2022-10-01,2022-10-31,28,10,4.0,,713
Hatchback,2020,2022-10-01,2022-10-31,29,10,6.0,,713
Hatchback,2020,2022-10-01,2022-10-31,30,10,6.0,,713
Hatchback,2020,2022-10-01,2022-10-31,31,10,3.0,,713
Hatchback,2020,2022-10-01,2022-10-31,32,10,1.0,,713
Hatchback,2020,2022-10-01,2022-10-31,33,10,3.0,,713
Hatchback,2020,2022-10-01,2022-10-31,35,10,1.0,,713
Hatchback,2020,2022-10-01,2022-10-31,36,10,1.0,,713
Hatchback,2020,2022-11-01,2022-11-30,21,11,1.0,,651
Hatchback,2020,2022-11-01,2022-11-30,22,11,1.0,,651
Hatchback,2020,2022-11-01,2022-11-30,23,11,3.0,,651
Hatchback,2020,2022-11-01,2022-11-30,24,11,5.0,,651
Hatchback,2020,2022-11-01,2022-11-30,25,11,4.0,,651
Hatchback,2020,2022-11-01,2022-11-30,26,11,6.0,,651
Hatchback,2020,2022-11-01,2022-11-30,27,11,7.0,,651
Hatchback,2020,2022-11-01,2022-11-30,28,11,11.0,,651
Hatchback,2020,2022-11-01,2022-11-30,29,11,5.0,,651
Hatchback,2020,2022-11-01,2022-11-30,30,11,4.0,,651
Hatchback,2020,2022-11-01,2022-11-30,31,11,3.0,,651
Hatchback,2020,2022-11-01,2022-11-30,32,11,5.0,,651
Hatchback,2020,2022-11-01,2022-11-30,33,11,2.0,,651
Hatchback,2020,2022-11-01,2022-11-30,35,11,1.0,,651
Hatchback,2020,2022-11-01,2022-11-30,36,11,3.0,,651
Hatchback,2020,2022-12-01,2022-12-31,18,12,1.0,,591
Hatchback,2020,2022-12-01,2022-12-31,23,12,1.0,,591
Hatchback,2020,2022-12-01,2022-12-31,24,12,7.0,,591
Hatchback,2020,2022-12-01,2022-12-31,25,12,4.0,,591
Hatchback,2020,2022-12-01,2022-12-31,26,12,12.0,,591
Hatchback,2020,2022-12-01,2022-12-31,27,12,7.0,,591
Hatchback,2020,2022-12-01,2022-12-31,28,12,10.0,,591
Hatchback,2020,2022-12-01,2022-12-31,29,12,6.0,,591
Hatchback,2020,2022-12-01,2022-12-31,30,12,2.0,,591
Hatchback,2020,2022-12-01,2022-12-31,31,12,4.0,,591
Hatchback,2020,2022-12-01,2022-12-31,32,12,6.0,,591
Hatchback,2020,2022-12-01,2022-12-31,33,12,2.0,,591
Hatchback,2020,2022-12-01,2022-12-31,34,12,2.0,,591
Hatchback,2020,2022-12-01,2022-12-31,35,12,1.0,,591
Hatchback,2020,2022-12-01,2022-12-31,36,12,5.0,,591
Hatchback,2020,2023-01-01,2023-01-31,20,01,1.0,,518
Hatchback,2020,2023-01-01,2023-01-31,22,01,1.0,,518
Hatchback,2020,2023-01-01,2023-01-31,24,01,6.0,,518
Hatchback,2020,2023-01-01,2023-01-31,25,01,3.0,,518
Hatchback,2020,2023-01-01,2023-01-31,26,01,3.0,,518
Hatchback,2020,2023-01-01,2023-01-31,27,01,7.0,,518
Hatchback,2020,2023-01-01,2023-01-31,28,01,2.0,,518
Hatchback,2020,2023-01-01,2023-01-31,29,01,6.0,,518
Hatchback,2020,2023-01-01,2023-01-31,30,01,7.0,,518
Hatchback,2020,2023-01-01,2023-01-31,31,01,5.0,,518
Hatchback,2020,2023-01-01,2023-01-31,32,01,3.0,,518
Hatchback,2020,2023-01-01,2023-01-31,33,01,2.0,,518
Hatchback,2020,2023-01-01,2023-01-31,34,01,3.0,,518
Hatchback,2020,2023-01-01,2023-01-31,35,01,1.0,,518
Hatchback,2020,2023-01-01,2023-01-31,36,01,6.0,,518
Hatchback,2020,2023-02-01,2023-02-28,23,02,2.0,,463
Hatchback,2020,2023-02-01,2023-02-28,24,02,3.0,,463
Hatchback,2020,2023-02-01,2023-02-28,25,02,3.0,,463
Hatchback,2020,2023-02-01,2023-02-28,26,02,8.0,,463
Hatchback,2020,2023-02-01,2023-02-28,27,02,5.0,,463
Hatchback,2020,2023-02-01,2023-02-28,28,02,7.0,,463
Hatchback,2020,2023-02-01,2023-02-28,29,02,7.0,,463
Hatchback,2020,2023-02-01,2023-02-28,30,02,5.0,,463
Hatchback,2020,2023-02-01,2023-02-28,31,02,7.0,,463
Hatchback,2020,2023-02-01,2023-02-28,32,02,3.0,,463
Hatchback,2020,2023-02-01,2023-02-28,34,02,4.0,,463
Hatchback,2020,2023-02-01,2023-02-28,35,02,1.0,,463
Hatchback,2020,2023-02-01,2023-02-28,36,02,12.0,,463
Hatchback,2020,2023-03-01,2023-03-31,22,03,2.0,,397
Hatchback,2020,2023-03-01,2023-03-31,24,03,2.0,,397
Hatchback,2020,2023-03-01,2023-03-31,25,03,3.0,,397
Hatchback,2020,2023-03-01,2023-03-31,26,03,3.0,,397
Hatchback,2020,2023-03-01,2023-03-31,27,03,4.0,,397
Hatchback,2020,2023-03-01,2023-03-31,28,03,2.0,,397
Hatchback,2020,2023-03-01,2023-03-31,29,03,10.0,,397
Hatchback,2020,2023-03-01,2023-03-31,30,03,6.0,,397
Hatchback,2020,2023-03-01,2023-03-31,31,03,2.0,,397
Hatchback,2020,2023-03-01,2023-03-31,32,03,3.0,,397
Hatchback,2020,2023-03-01,2023-03-31,33,03,1.0,,397
Hatchback,2020,2023-03-01,2023-03-31,34,03,2.0,,397
Hatchback,2020,2023-03-01,2023-03-31,35,03,5.0,,397
Hatchback,2020,2023-03-01,2023-03-31,36,03,4.0,,397
Hatchback,2020,2023-04-01,2023-04-30,22,04,1.0,,347
Hatchback,2020,2023-04-01,2023-04-30,24,04,2.0,,347
Hatchback,2020,2023-04-01,2023-04-30,25,04,2.0,,347
Hatchback,2020,2023-04-01,2023-04-30,26,04,2.0,,347
Hatchback,2020,2023-04-01,2023-04-30,27,04,3.0,,347
Hatchback,2020,2023-04-01,2023-04-30,28,04,3.0,,347
Hatchback,2020,2023-04-01,2023-04-30,29,04,4.0,,347
Hatchback,2020,2023-04-01,2023-04-30,30,04,5.0,,347
Hatchback,2020,2023-04-01,2023-04-30,31,04,4.0,,347
Hatchback,2020,2023-04-01,2023-04-30,32,04,6.0,,347
Hatchback,2020,2023-04-01,2023-04-30,33,04,1.0,1.0,347
Hatchback,2020,2023-04-01,2023-04-30,34,04,3.0,,347
Hatchback,2020,2023-04-01,2023-04-30,35,04,2.0,,347
Hatchback,2020,2023-04-01,2023-04-30,36,04,7.0,,347
Hatchback,2020,2023-05-01,2023-05-31,22,05,3.0,,303
Hatchback,2020,2023-05-01,2023-05-31,23,05,10.0,,303
Hatchback,2020,2023-05-01,2023-05-31,24,05,22.0,,303
Hatchback,2020,2023-05-01,2023-05-31,25,05,16.0,,303
Hatchback,2020,2023-05-01,2023-05-31,26,05,22.0,,303
Hatchback,2020,2023-05-01,2023-05-31,27,05,28.0,,303
Hatchback,2020,2023-05-01,2023-05-31,28,05,26.0,,303
Hatchback,2020,2023-05-01,2023-05-31,29,05,28.0,,303
Hatchback,2020,2023-05-01,2023-05-31,30,05,32.0,,303
Hatchback,2020,2023-05-01,2023-05-31,31,05,31.0,,303
Hatchback,2020,2023-05-01,2023-05-31,32,05,19.0,,303
Hatchback,2020,2023-05-01,2023-05-31,33,05,27.0,,303
Hatchback,2020,2023-05-01,2023-05-31,34,05,24.0,,303
Hatchback,2020,2023-05-01,2023-05-31,35,05,9.0,,303
Hatchback,2020,2023-05-01,2023-05-31,36,05,8.0,,303
Hatchback,2021,2020-12-01,2020-12-31,1,12,,1.0,41
Hatchback,2021,2021-05-01,2021-05-31,1,05,,1.0,289
Hatchback,2021,2021-06-01,2021-06-30,2,06,,1.0,354
Hatchback,2021,2021-06-01,2021-06-30,3,06,,1.0,354
Hatchback,2021,2021-06-01,2021-06-30,7,06,,1.0,354
Hatchback,2021,2021-08-01,2021-08-31,2,08,,1.0,520
Hatchback,2021,2021-08-01,2021-08-31,4,08,,1.0,520
Hatchback,2021,2021-09-01,2021-09-30,3,09,,1.0,590
Hatchback,2021,2021-10-01,2021-10-31,0,10,,1.0,662
Hatchback,2021,2021-10-01,2021-10-31,3,10,,1.0,662
Hatchback,2021,2021-10-01,2021-10-31,6,10,,1.0,662
Hatchback,2021,2021-10-01,2021-10-31,10,10,,1.0,662
Hatchback,2021,2021-11-01,2021-11-30,1,11,,1.0,741
Hatchback,2021,2021-11-01,2021-11-30,2,11,,1.0,741
Hatchback,2021,2021-11-01,2021-11-30,6,11,,1.0,741
Hatchback,2021,2021-11-01,2021-11-30,8,11,,1.0,741
Hatchback,2021,2021-12-01,2021-12-31,1,12,,1.0,807
Hatchback,2021,2021-12-01,2021-12-31,4,12,,1.0,807
Hatchback,2021,2021-12-01,2021-12-31,6,12,,2.0,807
Hatchback,2021,2021-12-01,2021-12-31,11,12,,1.0,807
Hatchback,2021,2022-01-01,2022-01-31,0,01,,1.0,855
Hatchback,2021,2022-01-01,2022-01-31,1,01,,1.0,855
