vin,manufacture_date,purchase_date,model_year,car_type,annual_mileage,n_fails,nvlw_timeout,days_to_mileout,nvlw_mileout,nvlw_end_date
5451,2018-10-06,2019-05-22,2019,Compact SUV,18295.64180518687,0.0,2022-05-22,718.2038290821133,2021-05-09,2021-05-09
5452,2018-10-06,2019-08-25,2019,Compact SUV,18439.88282294355,1.0,2022-08-25,712.5858730322707,2021-08-07,2021-08-07
5453,2019-01-11,2019-06-15,2019,Compact SUV,12841.651341016213,0.0,2022-06-15,1023.2328889066519,2022-04-03,2022-04-03
5454,2019-02-21,2019-12-29,2019,Compact SUV,18195.37352679671,0.0,2022-12-29,722.1615967734022,2021-12-20,2021-12-20
5455,2019-06-19,2020-05-23,2019,Compact SUV,11405.972272996509,0.0,2023-05-23,1152.0280503494453,2023-07-19,2023-05-23
5456,2018-12-24,2019-11-05,2019,Compact SUV,15909.714245426654,0.0,2022-11-05,825.9104970271339,2022-02-08,2022-02-08
5457,2019-05-15,2019-07-19,2019,Compact SUV,20040.5120984804,0.0,2022-07-19,655.67186783597,2021-05-05,2021-05-05
5458,2019-02-27,2019-07-10,2019,Compact SUV,14929.359469508687,0.0,2022-07-10,880.1449269700267,2021-12-06,2021-12-06
5459,2018-11-15,2019-07-26,2019,Compact SUV,16606.12483681127,0.0,2022-07-26,791.2743116848181,2021-09-24,2021-09-24
5460,2019-04-22,2020-04-03,2019,Compact SUV,15504.585674592561,1.0,2023-04-03,847.4912052330803,2022-07-29,2022-07-29
5461,2019-07-20,2019-12-11,2019,Compact SUV,18490.39452813746,0.0,2022-12-11,710.6392446091086,2021-11-21,2021-11-21
5462,2019-01-17,2019-06-19,2019,Compact SUV,18786.761562009742,0.0,2022-06-19,699.4286884745201,2021-05-18,2021-05-18
5463,2018-08-03,2018-10-10,2019,Compact SUV,14914.50833147224,0.0,2021-10-10,881.0213322468221,2021-03-09,2021-03-09
5464,2019-06-26,2020-06-02,2019,Compact SUV,13165.480129443511,0.0,2023-06-02,998.0646258858021,2023-02-25,2023-02-25
5465,2018-08-07,2018-12-02,2019,Compact SUV,13703.801597407166,0.0,2021-12-02,958.8580151719476,2021-07-18,2021-07-18
5466,2018-11-25,2019-11-11,2019,Compact SUV,16934.249148372808,0.0,2022-11-11,775.9422862431788,2021-12-26,2021-12-26
5467,2019-02-13,2019-10-16,2019,Compact SUV,18904.415949265356,1.0,2022-10-16,695.075692116827,2021-09-10,2021-09-10
5468,2018-09-20,2018-12-16,2019,Compact SUV,12233.914264737332,1.0,2021-12-16,1074.0634367427554,2021-11-24,2021-11-24
5469,2018-08-18,2018-11-14,2019,Compact SUV,15378.570216084901,0.0,2021-11-14,854.4357385224594,2021-03-17,2021-03-17
5470,2019-02-28,2019-08-13,2019,Compact SUV,11728.208492530568,1.0,2022-08-13,1120.375717090003,2022-09-06,2022-08-13
5471,2019-06-19,2020-05-02,2019,Compact SUV,11913.998288487111,0.0,2023-05-02,1102.9043048207934,2023-05-10,2023-05-02
5472,2018-10-14,2018-12-24,2019,Compact SUV,23518.148282844595,1.0,2021-12-24,558.717456917517,2020-07-05,2020-07-05
5473,2018-12-09,2019-10-22,2019,Compact SUV,20551.032936506257,0.0,2022-10-22,639.3839200490252,2021-07-22,2021-07-22
5474,2018-08-26,2019-02-12,2019,Compact SUV,14796.752841779178,0.0,2022-02-12,888.0326744999568,2021-07-19,2021-07-19
5475,2018-09-22,2019-08-09,2019,Compact SUV,11793.693983934476,0.0,2022-08-09,1114.15473539499,2022-08-27,2022-08-09
5476,2019-07-17,2020-05-08,2019,Compact SUV,15145.551864397567,0.0,2023-05-08,867.5814600647211,2022-09-23,2022-09-23
5477,2018-11-15,2019-04-03,2019,Compact SUV,18009.97558309842,0.0,2022-04-03,729.5956587709824,2021-04-02,2021-04-02
5478,2018-09-27,2019-09-08,2019,Compact SUV,11698.368793088597,0.0,2022-09-08,1123.2335236142599,2022-10-05,2022-09-08
5479,2018-11-06,2019-04-24,2019,Compact SUV,10945.100244304744,0.0,2022-04-24,1200.537199907088,2022-08-07,2022-04-24
5480,2018-09-09,2019-01-20,2019,Compact SUV,17879.413658666785,0.0,2022-01-20,734.9234293055565,2021-01-24,2021-01-24
5481,2019-03-02,2019-07-18,2019,Compact SUV,13732.367362180701,0.0,2022-07-18,956.8634200820977,2022-03-01,2022-03-01
5482,2019-01-19,2019-10-30,2019,Compact SUV,11409.829595020656,0.0,2022-10-30,1151.638584132265,2022-12-25,2022-10-30
5483,2019-02-11,2019-04-27,2019,Compact SUV,13541.501535271951,0.0,2022-04-27,970.3502942988894,2021-12-22,2021-12-22
5484,2019-04-17,2020-01-19,2019,Compact SUV,16317.854803319457,1.0,2023-01-19,805.2529059963811,2022-04-03,2022-04-03
5485,2019-03-19,2019-07-26,2019,Compact SUV,17835.941108358555,0.0,2022-07-26,736.7146998395352,2021-08-01,2021-08-01
5486,2019-07-20,2020-01-28,2019,Compact SUV,20128.22184736753,0.0,2023-01-28,652.8147443743777,2021-11-11,2021-11-11
5487,2018-11-06,2019-05-26,2019,Compact SUV,13383.083381688055,0.0,2022-05-26,981.8365189280175,2022-02-01,2022-02-01
5488,2019-03-26,2019-09-21,2019,Compact SUV,10252.32652045105,0.0,2022-09-21,1281.6603113243323,2023-03-26,2022-09-21
5489,2018-08-19,2019-05-21,2019,Compact SUV,17119.017661630718,0.0,2022-05-21,767.5674071796192,2021-06-27,2021-06-27
5490,2019-05-21,2019-11-07,2019,Compact SUV,10196.624555858854,0.0,2022-11-07,1288.6617456607169,2023-05-19,2022-11-07
5491,2019-06-13,2020-04-30,2019,Compact SUV,15417.85148820445,0.0,2023-04-30,852.2588254305642,2022-08-30,2022-08-30
5492,2018-11-12,2019-09-07,2019,Compact SUV,16697.170916196435,0.0,2022-09-07,786.9596631638993,2021-11-02,2021-11-02
5493,2018-12-23,2019-03-20,2019,Compact SUV,16406.3563516294,0.0,2022-03-20,800.9090939131647,2021-05-29,2021-05-29
5494,2019-06-14,2019-09-29,2019,Compact SUV,17916.291187295534,0.0,2022-09-29,733.4107189169594,2021-10-01,2021-10-01
5495,2018-12-26,2019-02-26,2019,Compact SUV,17182.488252346466,0.0,2022-02-26,764.7320811178545,2021-04-01,2021-04-01
5496,2018-11-15,2019-07-07,2019,Compact SUV,10470.822564929556,0.0,2022-07-07,1254.9157354657555,2022-12-13,2022-07-07
5497,2018-09-19,2019-02-10,2019,Compact SUV,14785.613023216107,0.0,2022-02-10,888.7017386000707,2021-07-18,2021-07-18
5498,2019-03-15,2019-09-12,2019,Compact SUV,15445.105391252016,1.0,2022-09-12,850.7549587484452,2022-01-10,2022-01-10
5499,2018-12-14,2019-11-14,2019,Compact SUV,11100.977490403213,1.0,2022-11-14,1183.6795463606263,2023-02-10,2022-11-14
5500,2018-10-07,2019-04-15,2019,Compact SUV,15064.104631577593,0.0,2022-04-15,872.2722207103993,2021-09-03,2021-09-03
5501,2019-06-07,2019-12-02,2019,Compact SUV,20391.215645856362,0.0,2022-12-02,644.3951272061673,2021-09-06,2021-09-06
5502,2019-03-16,2020-02-03,2019,Compact SUV,15935.822680099149,1.0,2023-02-03,824.5573676224067,2022-05-08,2022-05-08
5503,2018-10-31,2019-03-29,2019,Compact SUV,14369.36802862325,0.0,2022-03-29,914.4452263889133,2021-09-28,2021-09-28
5504,2019-04-24,2019-10-19,2019,Compact SUV,11150.436252389032,0.0,2022-10-19,1178.4292293662227,2023-01-09,2022-10-19
5505,2018-09-07,2019-02-03,2019,Compact SUV,16138.811724149555,0.0,2022-02-03,814.1863369245309,2021-04-27,2021-04-27
5506,2018-12-15,2019-05-27,2019,Compact SUV,13088.815065337412,0.0,2022-05-27,1003.9105858251553,2022-02-24,2022-02-24
5507,2018-09-03,2019-08-28,2019,Compact SUV,13494.569568481793,0.0,2022-08-28,973.7250182984767,2022-04-28,2022-04-28
5508,2019-06-04,2019-09-28,2019,Compact SUV,22589.333495629115,1.0,2022-09-28,581.6904692005412,2021-05-02,2021-05-02
5509,2019-02-23,2019-12-16,2019,Compact SUV,11937.98893638618,1.0,2022-12-16,1100.6879022940097,2022-12-21,2022-12-16
5510,2019-07-01,2019-12-18,2019,Compact SUV,12225.993921868907,0.0,2022-12-18,1074.7592452582683,2022-11-27,2022-11-27
5511,2019-04-11,2019-10-27,2019,Compact SUV,20351.092472394943,0.0,2022-10-27,645.665583694027,2021-08-03,2021-08-03
5512,2018-09-22,2019-06-26,2019,Compact SUV,14487.115482421243,0.0,2022-06-26,907.012856765321,2021-12-19,2021-12-19
5513,2019-02-08,2019-12-26,2019,Compact SUV,15686.745607019027,0.0,2022-12-26,837.6498433250878,2022-04-12,2022-04-12
5514,2019-07-13,2019-10-07,2019,Compact SUV,14188.29165879111,0.0,2022-10-07,926.1157238657704,2022-04-20,2022-04-20
5515,2019-05-01,2020-03-06,2019,Compact SUV,19542.34444378365,1.0,2023-03-06,672.3860608331354,2022-01-07,2022-01-07
5516,2018-11-28,2019-01-27,2019,Compact SUV,15059.701715817138,0.0,2022-01-27,872.5272417712706,2021-06-18,2021-06-18
5517,2018-09-10,2019-06-23,2019,Compact SUV,16618.69566044263,0.0,2022-06-23,790.6757707391594,2021-08-22,2021-08-22
5518,2019-04-26,2019-08-08,2019,Compact SUV,14425.60876337563,0.0,2022-08-08,910.8801032619441,2022-02-04,2022-02-04
5519,2018-08-05,2018-11-08,2019,Compact SUV,18881.49569958462,0.0,2021-11-08,695.9194445749905,2020-10-04,2020-10-04
5520,2018-09-05,2019-08-17,2019,Compact SUV,10975.754695393312,0.0,2022-08-17,1197.1841904880632,2022-11-26,2022-08-17
5521,2018-08-03,2019-05-02,2019,Compact SUV,19182.570009331877,0.0,2022-05-02,684.9968483684769,2021-03-17,2021-03-17
5522,2018-09-10,2019-01-20,2019,Compact SUV,14976.338753802587,0.0,2022-01-20,877.3839999221218,2021-06-15,2021-06-15
5523,2018-10-16,2019-05-27,2019,Compact SUV,14261.46999768238,0.0,2022-05-27,921.3636463937708,2021-12-03,2021-12-03
5524,2019-07-10,2020-04-30,2019,Compact SUV,12884.211928232538,0.0,2023-04-30,1019.8528302074079,2023-02-14,2023-02-14
5525,2018-11-18,2019-04-14,2019,Compact SUV,15264.889555240758,0.0,2022-04-14,860.7988909745345,2021-08-22,2021-08-22
5526,2019-07-31,2020-01-17,2019,Compact SUV,12674.334487266373,0.0,2023-01-17,1036.7408255795576,2022-11-19,2022-11-19
5527,2019-06-25,2020-05-28,2019,Compact SUV,13379.509954462123,0.0,2023-05-28,982.0987498587535,2023-02-04,2023-02-04
5528,2019-01-07,2019-08-27,2019,Compact SUV,15706.667433822406,1.0,2022-08-27,836.5873954715946,2021-12-11,2021-12-11
5529,2018-11-07,2019-08-03,2019,Compact SUV,18038.696221229813,0.0,2022-08-03,728.4340197788507,2021-07-31,2021-07-31
5530,2018-10-13,2019-04-16,2019,Compact SUV,13324.132557488936,0.0,2022-04-16,986.1805219443388,2021-12-27,2021-12-27
5531,2018-09-01,2019-02-09,2019,Compact SUV,15510.975552530943,0.0,2022-02-09,847.1420740429141,2021-06-05,2021-06-05
5532,2019-03-16,2019-09-08,2019,Compact SUV,17375.114964100376,0.0,2022-09-08,756.253988946216,2021-10-03,2021-10-03
5533,2019-04-07,2019-08-27,2019,Compact SUV,17717.959187983066,1.0,2022-08-27,741.6204011188831,2021-09-07,2021-09-07
5534,2019-07-31,2020-04-25,2019,Compact SUV,14713.024449434888,0.0,2023-04-25,893.0862614385646,2022-10-05,2022-10-05
5535,2018-09-02,2019-05-02,2019,Compact SUV,10643.33039880111,0.0,2022-05-02,1234.5759745915734,2022-09-18,2022-05-02
5536,2019-07-01,2020-04-09,2019,Compact SUV,9118.399636808654,0.0,2023-04-09,1441.0423455183045,2024-03-20,2023-04-09
5537,2019-02-18,2019-09-21,2019,Compact SUV,15069.754655942572,0.0,2022-09-21,871.9451842448145,2022-02-09,2022-02-09
5538,2019-03-04,2019-10-08,2019,Compact SUV,16842.549173076724,0.0,2022-10-08,780.1669370218997,2021-11-26,2021-11-26
5539,2018-08-15,2019-01-04,2019,Compact SUV,19831.762103635403,0.0,2022-01-04,662.5734985793964,2020-10-28,2020-10-28
5540,2018-12-21,2019-06-10,2019,Compact SUV,16825.963608976464,0.0,2022-06-10,780.9359573908716,2021-07-30,2021-07-30
5541,2018-12-26,2019-10-10,2019,Compact SUV,13887.552477521609,0.0,2022-10-10,946.1710421089969,2022-05-13,2022-05-13
5542,2018-08-15,2018-11-26,2019,Compact SUV,6793.146303916414,0.0,2021-11-26,1934.30251788107,2024-03-13,2021-11-26
5543,2019-05-05,2019-09-14,2019,Compact SUV,10482.839290834476,0.0,2022-09-14,1253.4771959624313,2023-02-18,2022-09-14
5544,2019-07-18,2019-12-23,2019,Compact SUV,14893.605557461264,1.0,2022-12-23,882.2578219427357,2022-05-23,2022-05-23
5545,2018-11-27,2019-07-06,2019,Compact SUV,14391.617066068773,0.0,2022-07-06,913.0315196462723,2022-01-04,2022-01-04
5546,2018-09-16,2019-01-17,2019,Compact SUV,13081.797119845525,0.0,2022-01-17,1004.449150191007,2021-10-17,2021-10-17
5547,2018-09-05,2019-07-20,2019,Compact SUV,15821.154807278983,0.0,2022-07-20,830.5335583945212,2021-10-28,2021-10-28
5548,2018-10-06,2019-05-05,2019,Compact SUV,13471.281008908774,0.0,2022-05-05,975.4083513891743,2022-01-04,2022-01-04
5549,2018-12-13,2019-05-16,2019,Compact SUV,15238.223147154173,1.0,2022-05-16,862.3052617820454,2021-09-24,2021-09-24
5550,2019-02-05,2019-11-05,2019,Compact SUV,11784.967932414262,0.0,2022-11-05,1114.9796991690368,2022-11-24,2022-11-05
5551,2018-10-20,2019-08-21,2019,Compact SUV,13201.361242106854,0.0,2022-08-21,995.3519003850045,2022-05-12,2022-05-12
5552,2019-03-15,2019-12-25,2019,Compact SUV,18059.34521845496,1.0,2022-12-25,727.601130664037,2021-12-22,2021-12-22
5553,2019-01-01,2019-11-05,2019,Compact SUV,16019.730705491445,0.0,2022-11-05,820.2385072238264,2022-02-02,2022-02-02
5554,2019-02-28,2019-12-27,2019,Compact SUV,17217.164275153526,0.0,2022-12-27,763.1918816597822,2022-01-28,2022-01-28
5555,2019-04-18,2019-11-05,2019,Compact SUV,18630.74750787683,0.0,2022-11-05,705.285710862894,2021-10-10,2021-10-10
5556,2018-11-07,2019-09-04,2019,Compact SUV,18542.2783035132,0.0,2022-09-04,708.650780929675,2021-08-13,2021-08-13
5557,2019-05-31,2020-04-20,2019,Compact SUV,17234.524986165656,0.0,2023-04-20,762.4231019159289,2022-05-22,2022-05-22
5558,2018-08-14,2019-01-22,2019,Compact SUV,13783.119237082517,0.0,2022-01-22,953.3400802807938,2021-09-01,2021-09-01
5559,2018-09-14,2019-07-12,2019,Compact SUV,18572.4960448181,0.0,2022-07-12,707.4977950347273,2021-06-18,2021-06-18
5560,2019-02-18,2020-01-04,2019,Compact SUV,21422.71921284218,0.0,2023-01-04,613.3675127536108,2021-09-08,2021-09-08
5561,2018-12-02,2019-04-15,2019,Compact SUV,14698.227675117658,0.0,2022-04-15,893.985335541131,2021-09-25,2021-09-25
5562,2019-05-18,2020-03-29,2019,Compact SUV,16335.803100402427,0.0,2023-03-29,804.3681672238263,2022-06-11,2022-06-11
5563,2019-04-08,2019-09-01,2019,Compact SUV,15818.406970143156,0.0,2022-09-01,830.6778315162467,2021-12-10,2021-12-10
5564,2019-07-01,2019-12-27,2019,Compact SUV,13214.082989976927,0.0,2022-12-27,994.3936336684794,2022-09-16,2022-09-16
5565,2018-11-15,2019-02-20,2019,Compact SUV,22732.72805719304,0.0,2022-02-20,578.0212549475456,2020-09-20,2020-09-20
5566,2019-06-16,2020-02-11,2019,Compact SUV,10979.671492478314,0.0,2023-02-11,1196.7571169138923,2023-05-23,2023-02-11
5567,2018-09-09,2019-05-23,2019,Compact SUV,8803.555131176874,0.0,2022-05-23,1492.578828008478,2023-06-24,2022-05-23
5568,2018-10-13,2019-01-16,2019,Compact SUV,15921.050823300695,0.0,2022-01-16,825.3224077878965,2021-04-20,2021-04-20
5569,2019-04-29,2020-01-20,2019,Compact SUV,12808.12495263396,1.0,2023-01-20,1025.9112905747995,2022-11-11,2022-11-11
5570,2019-01-07,2019-04-28,2019,Compact SUV,11415.703833527532,0.0,2022-04-28,1151.0459794347737,2022-06-22,2022-04-28
5571,2019-04-23,2019-12-20,2019,Compact SUV,16945.217990478417,1.0,2022-12-20,775.4400095285534,2022-02-02,2022-02-02
5572,2019-05-07,2020-02-08,2019,Compact SUV,10402.079857963588,0.0,2023-02-08,1263.208913930835,2023-07-25,2023-02-08
5573,2018-12-10,2019-07-29,2019,Compact SUV,12694.608191886164,1.0,2022-07-29,1035.0851165614163,2022-05-29,2022-05-29
5574,2018-10-27,2019-06-24,2019,Compact SUV,20550.093868397034,0.0,2022-06-24,639.4131376795,2021-03-24,2021-03-24
5575,2018-11-13,2019-07-31,2019,Compact SUV,19599.644176043403,0.0,2022-07-31,670.4203342661185,2021-05-31,2021-05-31
5576,2019-05-22,2019-10-06,2019,Compact SUV,13654.235532320505,0.0,2022-10-06,962.3387533411685,2022-05-25,2022-05-25
5577,2019-06-20,2020-04-13,2019,Compact SUV,19596.971066294023,0.0,2023-04-13,670.5117824356159,2022-02-13,2022-02-13
5578,2018-09-23,2019-09-11,2019,Compact SUV,10778.140423746829,0.0,2022-09-11,1219.1342368345313,2023-01-12,2022-09-11
5579,2019-01-17,2019-12-23,2019,Compact SUV,14850.386405569365,1.0,2022-12-23,884.8254611793861,2022-05-26,2022-05-26
5580,2019-07-10,2019-09-11,2019,Compact SUV,15442.430767254786,0.0,2022-09-11,850.9023092311982,2022-01-09,2022-01-09
5581,2019-07-15,2019-10-04,2019,Compact SUV,15900.293994320406,0.0,2022-10-04,826.3998140344836,2022-01-07,2022-01-07
5582,2018-09-21,2019-07-22,2019,Compact SUV,12321.587785133775,0.0,2022-07-22,1066.4210026449393,2022-06-22,2022-06-22
5583,2018-10-10,2019-06-08,2019,Compact SUV,20154.926299796178,0.0,2022-06-08,651.9497915570587,2021-03-21,2021-03-21
5584,2019-01-12,2019-11-28,2019,Compact SUV,13599.024955908571,0.0,2022-11-28,966.24574501504,2022-07-21,2022-07-21
5585,2018-10-25,2019-07-17,2019,Compact SUV,15753.437215553648,0.0,2022-07-17,834.1036829109678,2021-10-28,2021-10-28
5586,2018-11-26,2019-09-03,2019,Compact SUV,14145.281780475118,0.0,2022-09-03,928.9316539552631,2022-03-20,2022-03-20
5587,2019-06-23,2020-01-21,2019,Compact SUV,17095.838297583483,0.0,2023-01-21,768.6081121776493,2022-02-28,2022-02-28
5588,2019-05-01,2019-09-18,2019,Compact SUV,13682.389470175089,0.0,2022-09-18,960.3585710407242,2022-05-05,2022-05-05
5589,2019-04-13,2020-03-21,2019,Compact SUV,14080.780473787047,0.0,2023-03-21,933.186908528372,2022-10-10,2022-10-10
5590,2019-04-24,2019-06-25,2019,Compact SUV,16239.42446368291,0.0,2022-06-25,809.1419760217292,2021-09-11,2021-09-11
5591,2018-11-09,2019-03-23,2019,Compact SUV,12944.30018749081,0.0,2022-03-23,1015.1186089378791,2022-01-01,2022-01-01
5592,2018-09-02,2019-05-07,2019,Compact SUV,16379.45281520973,0.0,2022-05-07,802.2246010439603,2021-07-17,2021-07-17
5593,2018-12-16,2019-09-06,2019,Compact SUV,10769.152377389431,1.0,2022-09-06,1220.1517389231415,2023-01-08,2022-09-06
5594,2019-07-18,2020-03-01,2019,Compact SUV,15772.74709101918,0.0,2023-03-01,833.0825267262265,2022-06-12,2022-06-12
5595,2019-05-02,2020-04-18,2019,Compact SUV,14538.844619190499,0.0,2023-04-18,903.7857095367744,2022-10-09,2022-10-09
5596,2019-07-16,2020-01-04,2019,Compact SUV,14202.959682737026,0.0,2023-01-04,925.1592832422809,2022-07-17,2022-07-17
5597,2019-04-09,2019-11-29,2019,Compact SUV,11009.868000164031,0.0,2022-11-29,1193.4747991351242,2023-03-06,2022-11-29
5598,2018-08-07,2018-12-25,2019,Compact SUV,20988.75830275748,0.0,2021-12-25,626.0494218123271,2020-09-11,2020-09-11
5599,2019-04-20,2020-03-26,2019,Compact SUV,13114.805071406721,0.0,2023-03-26,1001.9211058384856,2022-12-23,2022-12-23
5600,2018-09-04,2019-08-12,2019,Compact SUV,13286.880248524076,0.0,2022-08-12,988.9454675757771,2022-04-27,2022-04-27
5601,2018-10-01,2019-06-24,2019,Compact SUV,15201.988316685763,0.0,2022-06-24,864.3606169317655,2021-11-04,2021-11-04
5602,2019-02-17,2019-07-20,2019,Compact SUV,15175.27584025853,0.0,2022-07-20,865.8821189359114,2021-12-02,2021-12-02
5603,2019-06-14,2020-01-06,2019,Compact SUV,17995.037003316844,0.0,2023-01-06,730.2013325995405,2022-01-05,2022-01-05
5604,2018-12-17,2019-04-15,2019,Compact SUV,12803.008125361783,1.0,2022-04-15,1026.321304441779,2022-02-04,2022-02-04
5605,2018-08-22,2018-12-29,2019,Compact SUV,19436.64348382794,0.0,2021-12-29,676.0426516508884,2020-11-04,2020-11-04
5606,2019-01-25,2019-04-08,2019,Compact SUV,11517.27743054346,0.0,2022-04-08,1140.8946323679875,2022-05-23,2022-04-08
5607,2018-08-05,2019-03-18,2019,Compact SUV,18258.48346148862,0.0,2022-03-18,719.6654655199217,2021-03-07,2021-03-07
5608,2019-05-17,2020-03-17,2019,Compact SUV,9506.840483398548,0.0,2023-03-17,1382.162667286351,2023-12-29,2023-03-17
5609,2019-07-20,2020-04-30,2019,Compact SUV,13229.50242183398,0.0,2023-04-30,993.2346343059537,2023-01-18,2023-01-18
5610,2019-03-17,2020-01-24,2019,Compact SUV,13789.748472428038,0.0,2023-01-24,952.8817749121979,2022-09-03,2022-09-03
5611,2019-06-13,2019-12-30,2019,Compact SUV,13602.491022641003,0.0,2022-12-30,965.9995348005598,2022-08-22,2022-08-22
5612,2019-03-30,2019-12-01,2019,Compact SUV,13506.127248576513,1.0,2022-12-01,972.8917666894408,2022-07-31,2022-07-31
5613,2019-06-20,2020-05-11,2019,Compact SUV,16405.7479301547,0.0,2023-05-11,800.9387963256422,2022-07-21,2022-07-21
5614,2019-07-10,2019-09-18,2019,Compact SUV,15071.337924342619,1.0,2022-09-18,871.8535849943885,2022-02-06,2022-02-06
5615,2018-10-26,2019-06-22,2019,Compact SUV,17431.822454469195,0.0,2022-06-22,753.7938178478377,2021-07-15,2021-07-15
5616,2018-08-24,2019-07-31,2019,Compact SUV,15485.071402559293,0.0,2022-07-31,848.5592128318043,2021-11-26,2021-11-26
5617,2018-09-25,2019-08-23,2019,Compact SUV,15710.953362493685,0.0,2022-08-23,836.3591754634541,2021-12-06,2021-12-06
5618,2019-02-27,2019-10-11,2019,Compact SUV,16165.88074027778,0.0,2022-10-11,812.8230197357138,2022-01-01,2022-01-01
5619,2018-08-08,2019-06-08,2019,Compact SUV,12939.412757082393,0.0,2022-06-08,1015.5020360416136,2022-03-20,2022-03-20
5620,2019-06-17,2019-10-14,2019,Compact SUV,14606.08764948623,0.0,2022-10-14,899.6248903423636,2022-04-01,2022-04-01
5621,2019-05-31,2020-01-16,2019,Compact SUV,17154.618515170503,0.0,2023-01-16,765.9744801890978,2022-02-20,2022-02-20
5622,2019-03-26,2019-10-02,2019,Compact SUV,15964.843932490796,0.0,2022-10-02,823.0584686930872,2022-01-02,2022-01-02
5623,2019-04-30,2020-01-13,2019,Compact SUV,8765.078934623896,0.0,2023-01-13,1499.130823351088,2024-02-20,2023-01-13
5624,2019-01-26,2020-01-10,2019,Compact SUV,13454.921830031553,0.0,2023-01-10,976.5943025154822,2022-09-13,2022-09-13
5625,2018-12-31,2019-07-12,2019,Compact SUV,18545.66936106986,0.0,2022-07-12,708.5212048254689,2021-06-20,2021-06-20
5626,2019-04-04,2019-06-11,2019,Compact SUV,12491.442776012369,1.0,2022-06-11,1051.9201212875962,2022-04-28,2022-04-28
5627,2019-01-23,2019-09-29,2019,Compact SUV,21472.44103697406,0.0,2022-09-29,611.9471920949197,2021-06-02,2021-06-02
5628,2018-08-09,2019-04-24,2019,Compact SUV,13810.467853783077,0.0,2022-04-24,951.452198369991,2021-11-30,2021-11-30
