vin,purchase_date,nvlw_end_date,n_claims,censor_date,days_to_censor,censor_claim_status,days_to_censor_claim,censor_claim_date
13598,2020-03-29,2023-03-29,0.0,2023-03-29,1095,Censor,1095,2023-03-29
15405,2020-03-29,2022-09-16,1.0,2022-09-16,901,Claim,127,2020-08-03
15405,2020-03-29,2022-09-16,1.0,2022-09-16,901,Censor,901,2022-09-16
16895,2020-03-29,2023-03-29,1.0,2023-03-29,1095,Claim,827,2022-07-04
16895,2020-03-29,2023-03-29,1.0,2023-03-29,1095,Censor,1095,2023-03-29
16969,2020-03-29,2022-04-18,0.0,2022-04-18,750,Censor,750,2022-04-18
17660,2020-03-29,2023-03-29,2.0,2023-03-29,1095,Claim,803,2022-06-10
17660,2020-03-29,2023-03-29,2.0,2023-03-29,1095,Claim,919,2022-10-04
17660,2020-03-29,2023-03-29,2.0,2023-03-29,1095,Censor,1095,2023-03-29
18583,2020-03-29,2023-03-29,0.0,2023-03-29,1095,Censor,1095,2023-03-29
18720,2020-03-29,2023-03-29,0.0,2023-03-29,1095,Censor,1095,2023-03-29
19849,2020-03-29,2023-03-29,0.0,2023-03-29,1095,Censor,1095,2023-03-29
2551,2020-03-30,2021-07-16,1.0,2021-07-16,473,Claim,162,2020-09-08
2551,2020-03-30,2021-07-16,1.0,2021-07-16,473,Censor,473,2021-07-16
3468,2020-03-30,2023-02-19,1.0,2023-02-19,1056,Claim,302,2021-01-26
3468,2020-03-30,2023-02-19,1.0,2023-02-19,1056,Censor,1056,2023-02-19
3659,2020-03-30,2023-02-10,0.0,2023-02-10,1047,Censor,1047,2023-02-10
5198,2020-03-30,2022-07-22,0.0,2022-07-22,844,Censor,844,2022-07-22
5847,2020-03-30,2022-05-07,0.0,2022-05-07,768,Censor,768,2022-05-07
6245,2020-03-30,2022-10-12,0.0,2022-10-12,926,Censor,926,2022-10-12
7075,2020-03-30,2022-12-29,0.0,2022-12-29,1004,Censor,1004,2022-12-29
7122,2020-03-30,2022-09-13,0.0,2022-09-13,897,Censor,897,2022-09-13
7648,2020-03-30,2022-11-19,0.0,2022-11-19,964,Censor,964,2022-11-19
7817,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
8012,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
8782,2020-03-30,2023-03-14,1.0,2023-03-14,1079,Claim,700,2022-02-28
8782,2020-03-30,2023-03-14,1.0,2023-03-14,1079,Censor,1079,2023-03-14
9301,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
10423,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
11053,2020-03-30,2022-06-15,0.0,2022-06-15,807,Censor,807,2022-06-15
11550,2020-03-30,2023-01-17,0.0,2023-01-17,1023,Censor,1023,2023-01-17
14416,2020-03-30,2021-01-18,5.0,2021-01-18,294,Claim,77,2020-06-15
14416,2020-03-30,2021-01-18,5.0,2021-01-18,294,Claim,82,2020-06-20
14416,2020-03-30,2021-01-18,5.0,2021-01-18,294,Claim,86,2020-06-24
14416,2020-03-30,2021-01-18,5.0,2021-01-18,294,Claim,149,2020-08-26
14416,2020-03-30,2021-01-18,5.0,2021-01-18,294,Claim,225,2020-11-10
14416,2020-03-30,2021-01-18,5.0,2021-01-18,294,Censor,294,2021-01-18
15050,2020-03-30,2022-01-13,0.0,2022-01-13,654,Censor,654,2022-01-13
15647,2020-03-30,2022-09-19,0.0,2022-09-19,903,Censor,903,2022-09-19
15920,2020-03-30,2022-07-31,0.0,2022-07-31,853,Censor,853,2022-07-31
17361,2020-03-30,2022-07-03,0.0,2022-07-03,825,Censor,825,2022-07-03
17370,2020-03-30,2023-03-30,1.0,2023-03-30,1095,Claim,795,2022-06-03
17370,2020-03-30,2023-03-30,1.0,2023-03-30,1095,Censor,1095,2023-03-30
17404,2020-03-30,2022-04-17,0.0,2022-04-17,748,Censor,748,2022-04-17
18142,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
18243,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
19458,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
19522,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
19633,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
19857,2020-03-30,2023-03-30,0.0,2023-03-30,1095,Censor,1095,2023-03-30
534,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
3119,2020-03-31,2023-03-13,0.0,2023-03-13,1077,Censor,1077,2023-03-13
5592,2020-03-31,2022-10-01,1.0,2022-10-01,914,Claim,722,2022-03-23
5592,2020-03-31,2022-10-01,1.0,2022-10-01,914,Censor,914,2022-10-01
6151,2020-03-31,2022-07-21,0.0,2022-07-21,842,Censor,842,2022-07-21
6867,2020-03-31,2022-10-22,0.0,2022-10-22,935,Censor,935,2022-10-22
8438,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
8579,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
9245,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
9657,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
10059,2020-03-31,2023-02-22,0.0,2023-02-22,1058,Censor,1058,2023-02-22
10778,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
11147,2020-03-31,2022-02-28,0.0,2022-02-28,699,Censor,699,2022-02-28
11580,2020-03-31,2023-01-23,0.0,2023-01-23,1028,Censor,1028,2023-01-23
11752,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
12000,2020-03-31,2022-04-03,0.0,2022-04-03,733,Censor,733,2022-04-03
12847,2020-03-31,2022-04-07,4.0,2022-04-07,737,Claim,22,2020-04-22
12847,2020-03-31,2022-04-07,4.0,2022-04-07,737,Claim,207,2020-10-24
12847,2020-03-31,2022-04-07,4.0,2022-04-07,737,Claim,296,2021-01-21
12847,2020-03-31,2022-04-07,4.0,2022-04-07,737,Claim,633,2021-12-24
12847,2020-03-31,2022-04-07,4.0,2022-04-07,737,Censor,737,2022-04-07
13001,2020-03-31,2022-02-19,1.0,2022-02-19,690,Claim,228,2020-11-14
13001,2020-03-31,2022-02-19,1.0,2022-02-19,690,Censor,690,2022-02-19
14425,2020-03-31,2021-05-23,2.0,2021-05-23,418,Claim,11,2020-04-11
14425,2020-03-31,2021-05-23,2.0,2021-05-23,418,Claim,333,2021-02-27
14425,2020-03-31,2021-05-23,2.0,2021-05-23,418,Censor,418,2021-05-23
14851,2020-03-31,2021-03-09,3.0,2021-03-09,343,Claim,208,2020-10-25
14851,2020-03-31,2021-03-09,3.0,2021-03-09,343,Claim,313,2021-02-07
14851,2020-03-31,2021-03-09,3.0,2021-03-09,343,Claim,324,2021-02-18
14851,2020-03-31,2021-03-09,3.0,2021-03-09,343,Censor,343,2021-03-09
15104,2020-03-31,2022-02-04,0.0,2022-02-04,675,Censor,675,2022-02-04
15593,2020-03-31,2023-03-31,1.0,2023-03-31,1095,Claim,870,2022-08-18
15593,2020-03-31,2023-03-31,1.0,2023-03-31,1095,Censor,1095,2023-03-31
15640,2020-03-31,2022-05-10,0.0,2022-05-10,770,Censor,770,2022-05-10
16048,2020-03-31,2022-09-06,0.0,2022-09-06,889,Censor,889,2022-09-06
16163,2020-03-31,2022-09-17,1.0,2022-09-17,900,Claim,526,2021-09-08
16163,2020-03-31,2022-09-17,1.0,2022-09-17,900,Censor,900,2022-09-17
16962,2020-03-31,2022-08-26,1.0,2022-08-26,878,Claim,825,2022-07-04
16962,2020-03-31,2022-08-26,1.0,2022-08-26,878,Censor,878,2022-08-26
17431,2020-03-31,2022-08-30,0.0,2022-08-30,882,Censor,882,2022-08-30
18232,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
18958,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
19013,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
19410,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
19565,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
19785,2020-03-31,2023-03-31,0.0,2023-03-31,1095,Censor,1095,2023-03-31
56,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
515,2020-04-01,2022-10-10,1.0,2022-10-10,922,Claim,389,2021-04-25
515,2020-04-01,2022-10-10,1.0,2022-10-10,922,Censor,922,2022-10-10
998,2020-04-01,2022-10-30,0.0,2022-10-30,942,Censor,942,2022-10-30
3719,2020-04-01,2023-01-19,0.0,2023-01-19,1023,Censor,1023,2023-01-19
5411,2020-04-01,2022-11-28,0.0,2022-11-28,971,Censor,971,2022-11-28
6690,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
7074,2020-04-01,2023-02-16,0.0,2023-02-16,1051,Censor,1051,2023-02-16
8282,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
8503,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
9349,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
11834,2020-04-01,2022-06-03,0.0,2022-06-03,793,Censor,793,2022-06-03
11835,2020-04-01,2023-01-25,1.0,2023-01-25,1029,Claim,428,2021-06-03
11835,2020-04-01,2023-01-25,1.0,2023-01-25,1029,Censor,1029,2023-01-25
12776,2020-04-01,2021-12-03,5.0,2021-12-03,611,Claim,26,2020-04-27
12776,2020-04-01,2021-12-03,5.0,2021-12-03,611,Claim,49,2020-05-20
12776,2020-04-01,2021-12-03,5.0,2021-12-03,611,Claim,98,2020-07-08
12776,2020-04-01,2021-12-03,5.0,2021-12-03,611,Claim,355,2021-03-22
12776,2020-04-01,2021-12-03,5.0,2021-12-03,611,Claim,505,2021-08-19
12776,2020-04-01,2021-12-03,5.0,2021-12-03,611,Censor,611,2021-12-03
13100,2020-04-01,2022-12-09,0.0,2022-12-09,982,Censor,982,2022-12-09
13773,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
15171,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
16144,2020-04-01,2023-03-23,0.0,2023-03-23,1086,Censor,1086,2023-03-23
17847,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
19349,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
19463,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
19621,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
19744,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
19793,2020-04-01,2023-04-01,0.0,2023-04-01,1095,Censor,1095,2023-04-01
1598,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
1601,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
1931,2020-04-02,2022-11-24,0.0,2022-11-24,966,Censor,966,2022-11-24
3523,2020-04-02,2023-01-13,0.0,2023-01-13,1016,Censor,1016,2023-01-13
5830,2020-04-02,2022-03-27,0.0,2022-03-27,724,Censor,724,2022-03-27
5976,2020-04-02,2022-08-28,0.0,2022-08-28,878,Censor,878,2022-08-28
6982,2020-04-02,2022-11-18,0.0,2022-11-18,960,Censor,960,2022-11-18
7658,2020-04-02,2022-10-27,1.0,2022-10-27,938,Claim,440,2021-06-16
7658,2020-04-02,2022-10-27,1.0,2022-10-27,938,Censor,938,2022-10-27
7892,2020-04-02,2022-10-10,0.0,2022-10-10,921,Censor,921,2022-10-10
8497,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
8592,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
8643,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
8912,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
10980,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
11943,2020-04-02,2022-09-02,1.0,2022-09-02,883,Claim,870,2022-08-20
11943,2020-04-02,2022-09-02,1.0,2022-09-02,883,Censor,883,2022-09-02
12506,2020-04-02,2022-03-11,4.0,2022-03-11,708,Claim,329,2021-02-25
12506,2020-04-02,2022-03-11,4.0,2022-03-11,708,Claim,344,2021-03-12
12506,2020-04-02,2022-03-11,4.0,2022-03-11,708,Claim,571,2021-10-25
12506,2020-04-02,2022-03-11,4.0,2022-03-11,708,Claim,604,2021-11-27
12506,2020-04-02,2022-03-11,4.0,2022-03-11,708,Censor,708,2022-03-11
12802,2020-04-02,2022-06-03,6.0,2022-06-03,792,Claim,167,2020-09-16
12802,2020-04-02,2022-06-03,6.0,2022-06-03,792,Claim,287,2021-01-14
12802,2020-04-02,2022-06-03,6.0,2022-06-03,792,Claim,380,2021-04-17
12802,2020-04-02,2022-06-03,6.0,2022-06-03,792,Claim,469,2021-07-15
12802,2020-04-02,2022-06-03,6.0,2022-06-03,792,Claim,522,2021-09-06
12802,2020-04-02,2022-06-03,6.0,2022-06-03,792,Claim,740,2022-04-12
12802,2020-04-02,2022-06-03,6.0,2022-06-03,792,Censor,792,2022-06-03
13417,2020-04-02,2022-03-14,0.0,2022-03-14,711,Censor,711,2022-03-14
13935,2020-04-02,2022-10-11,0.0,2022-10-11,922,Censor,922,2022-10-11
14068,2020-04-02,2021-06-16,3.0,2021-06-16,440,Claim,43,2020-05-15
14068,2020-04-02,2021-06-16,3.0,2021-06-16,440,Claim,214,2020-11-02
14068,2020-04-02,2021-06-16,3.0,2021-06-16,440,Claim,233,2020-11-21
14068,2020-04-02,2021-06-16,3.0,2021-06-16,440,Censor,440,2021-06-16
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Claim,65,2020-06-06
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Claim,85,2020-06-26
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Claim,90,2020-07-01
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Claim,148,2020-08-28
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Claim,167,2020-09-16
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Claim,176,2020-09-25
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Claim,271,2020-12-29
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Claim,285,2021-01-12
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Claim,329,2021-02-25
14107,2020-04-02,2021-03-03,9.0,2021-03-03,335,Censor,335,2021-03-03
14299,2020-04-02,2021-12-20,3.0,2021-12-20,627,Claim,34,2020-05-06
14299,2020-04-02,2021-12-20,3.0,2021-12-20,627,Claim,36,2020-05-08
14299,2020-04-02,2021-12-20,3.0,2021-12-20,627,Claim,338,2021-03-06
14299,2020-04-02,2021-12-20,3.0,2021-12-20,627,Censor,627,2021-12-20
14446,2020-04-02,2021-10-17,8.0,2021-10-17,563,Claim,10,2020-04-12
14446,2020-04-02,2021-10-17,8.0,2021-10-17,563,Claim,29,2020-05-01
14446,2020-04-02,2021-10-17,8.0,2021-10-17,563,Claim,110,2020-07-21
14446,2020-04-02,2021-10-17,8.0,2021-10-17,563,Claim,133,2020-08-13
14446,2020-04-02,2021-10-17,8.0,2021-10-17,563,Claim,186,2020-10-05
14446,2020-04-02,2021-10-17,8.0,2021-10-17,563,Claim,388,2021-04-25
14446,2020-04-02,2021-10-17,8.0,2021-10-17,563,Claim,489,2021-08-04
14446,2020-04-02,2021-10-17,8.0,2021-10-17,563,Claim,552,2021-10-06
14446,2020-04-02,2021-10-17,8.0,2021-10-17,563,Censor,563,2021-10-17
14728,2020-04-02,2021-06-10,4.0,2021-06-10,434,Claim,31,2020-05-03
14728,2020-04-02,2021-06-10,4.0,2021-06-10,434,Claim,110,2020-07-21
14728,2020-04-02,2021-06-10,4.0,2021-06-10,434,Claim,243,2020-12-01
14728,2020-04-02,2021-06-10,4.0,2021-06-10,434,Claim,371,2021-04-08
14728,2020-04-02,2021-06-10,4.0,2021-06-10,434,Censor,434,2021-06-10
15954,2020-04-02,2022-04-26,2.0,2022-04-26,754,Claim,31,2020-05-03
15954,2020-04-02,2022-04-26,2.0,2022-04-26,754,Claim,645,2022-01-07
15954,2020-04-02,2022-04-26,2.0,2022-04-26,754,Censor,754,2022-04-26
16105,2020-04-02,2022-04-30,1.0,2022-04-30,758,Claim,646,2022-01-08
16105,2020-04-02,2022-04-30,1.0,2022-04-30,758,Censor,758,2022-04-30
16250,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
16734,2020-04-02,2022-12-24,0.0,2022-12-24,996,Censor,996,2022-12-24
17294,2020-04-02,2022-09-05,0.0,2022-09-05,886,Censor,886,2022-09-05
18088,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
19265,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
19546,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
19958,2020-04-02,2023-04-02,0.0,2023-04-02,1095,Censor,1095,2023-04-02
320,2020-04-03,2023-03-09,0.0,2023-03-09,1070,Censor,1070,2023-03-09
1366,2020-04-03,2023-01-12,0.0,2023-01-12,1014,Censor,1014,2023-01-12
3102,2020-04-03,2023-01-26,0.0,2023-01-26,1028,Censor,1028,2023-01-26
5447,2020-04-03,2022-04-25,0.0,2022-04-25,752,Censor,752,2022-04-25
5812,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
5815,2020-04-03,2022-09-25,0.0,2022-09-25,905,Censor,905,2022-09-25
6398,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
6592,2020-04-03,2022-12-22,1.0,2022-12-22,993,Claim,352,2021-03-21
6592,2020-04-03,2022-12-22,1.0,2022-12-22,993,Censor,993,2022-12-22
6841,2020-04-03,2022-10-16,0.0,2022-10-16,926,Censor,926,2022-10-16
7456,2020-04-03,2023-03-16,0.0,2023-03-16,1077,Censor,1077,2023-03-16
7981,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
9233,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
9986,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
10639,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
11040,2020-04-03,2023-03-27,0.0,2023-03-27,1088,Censor,1088,2023-03-27
12121,2020-04-03,2022-05-30,3.0,2022-05-30,787,Claim,201,2020-10-21
12121,2020-04-03,2022-05-30,3.0,2022-05-30,787,Claim,437,2021-06-14
12121,2020-04-03,2022-05-30,3.0,2022-05-30,787,Claim,491,2021-08-07
12121,2020-04-03,2022-05-30,3.0,2022-05-30,787,Censor,787,2022-05-30
12244,2020-04-03,2023-02-15,4.0,2023-02-15,1048,Claim,82,2020-06-24
12244,2020-04-03,2023-02-15,4.0,2023-02-15,1048,Claim,418,2021-05-26
12244,2020-04-03,2023-02-15,4.0,2023-02-15,1048,Claim,633,2021-12-27
12244,2020-04-03,2023-02-15,4.0,2023-02-15,1048,Claim,831,2022-07-13
12244,2020-04-03,2023-02-15,4.0,2023-02-15,1048,Censor,1048,2023-02-15
13223,2020-04-03,2022-05-04,0.0,2022-05-04,761,Censor,761,2022-05-04
14295,2020-04-03,2021-11-17,3.0,2021-11-17,593,Claim,234,2020-11-23
14295,2020-04-03,2021-11-17,3.0,2021-11-17,593,Claim,326,2021-02-23
14295,2020-04-03,2021-11-17,3.0,2021-11-17,593,Claim,439,2021-06-16
14295,2020-04-03,2021-11-17,3.0,2021-11-17,593,Censor,593,2021-11-17
15928,2020-04-03,2022-12-26,0.0,2022-12-26,997,Censor,997,2022-12-26
16304,2020-04-03,2022-02-12,0.0,2022-02-12,680,Censor,680,2022-02-12
16620,2020-04-03,2022-12-22,0.0,2022-12-22,993,Censor,993,2022-12-22
16771,2020-04-03,2022-07-30,0.0,2022-07-30,848,Censor,848,2022-07-30
17356,2020-04-03,2022-08-09,0.0,2022-08-09,858,Censor,858,2022-08-09
17573,2020-04-03,2022-08-27,0.0,2022-08-27,876,Censor,876,2022-08-27
17880,2020-04-03,2022-09-19,0.0,2022-09-19,899,Censor,899,2022-09-19
18376,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
18528,2020-04-03,2023-03-29,0.0,2023-03-29,1090,Censor,1090,2023-03-29
18793,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
18810,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
19930,2020-04-03,2023-04-03,0.0,2023-04-03,1095,Censor,1095,2023-04-03
309,2020-04-04,2022-11-15,0.0,2022-11-15,955,Censor,955,2022-11-15
1594,2020-04-04,2022-12-07,1.0,2022-12-07,977,Claim,246,2020-12-06
1594,2020-04-04,2022-12-07,1.0,2022-12-07,977,Censor,977,2022-12-07
2379,2020-04-04,2021-12-14,0.0,2021-12-14,619,Censor,619,2021-12-14
2485,2020-04-04,2021-09-02,0.0,2021-09-02,516,Censor,516,2021-09-02
3107,2020-04-04,2021-12-26,0.0,2021-12-26,631,Censor,631,2021-12-26
4300,2020-04-04,2021-08-29,1.0,2021-08-29,512,Claim,16,2020-04-20
4300,2020-04-04,2021-08-29,1.0,2021-08-29,512,Censor,512,2021-08-29
4757,2020-04-04,2021-04-27,0.0,2021-04-27,388,Censor,388,2021-04-27
5393,2020-04-04,2023-01-06,0.0,2023-01-06,1007,Censor,1007,2023-01-06
5414,2020-04-04,2022-03-20,0.0,2022-03-20,715,Censor,715,2022-03-20
5452,2020-04-04,2022-07-29,0.0,2022-07-29,846,Censor,846,2022-07-29
5551,2020-04-04,2022-06-23,0.0,2022-06-23,810,Censor,810,2022-06-23
7065,2020-04-04,2023-04-04,1.0,2023-04-04,1095,Claim,285,2021-01-14
7065,2020-04-04,2023-04-04,1.0,2023-04-04,1095,Censor,1095,2023-04-04
8720,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
8740,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
9347,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
9405,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
9487,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
10180,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
10702,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
10855,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
10998,2020-04-04,2022-12-06,0.0,2022-12-06,976,Censor,976,2022-12-06
11617,2020-04-04,2022-11-28,0.0,2022-11-28,968,Censor,968,2022-11-28
12081,2020-04-04,2022-02-26,6.0,2022-02-26,693,Claim,77,2020-06-20
12081,2020-04-04,2022-02-26,6.0,2022-02-26,693,Claim,206,2020-10-27
12081,2020-04-04,2022-02-26,6.0,2022-02-26,693,Claim,269,2020-12-29
12081,2020-04-04,2022-02-26,6.0,2022-02-26,693,Claim,275,2021-01-04
12081,2020-04-04,2022-02-26,6.0,2022-02-26,693,Claim,441,2021-06-19
12081,2020-04-04,2022-02-26,6.0,2022-02-26,693,Claim,639,2022-01-03
12081,2020-04-04,2022-02-26,6.0,2022-02-26,693,Censor,693,2022-02-26
12327,2020-04-04,2021-12-06,3.0,2021-12-06,611,Claim,84,2020-06-27
12327,2020-04-04,2021-12-06,3.0,2021-12-06,611,Claim,237,2020-11-27
12327,2020-04-04,2021-12-06,3.0,2021-12-06,611,Claim,431,2021-06-09
12327,2020-04-04,2021-12-06,3.0,2021-12-06,611,Censor,611,2021-12-06
12789,2020-04-04,2022-04-09,1.0,2022-04-09,735,Claim,482,2021-07-30
12789,2020-04-04,2022-04-09,1.0,2022-04-09,735,Censor,735,2022-04-09
12822,2020-04-04,2022-06-03,1.0,2022-06-03,790,Claim,108,2020-07-21
12822,2020-04-04,2022-06-03,1.0,2022-06-03,790,Censor,790,2022-06-03
12989,2020-04-04,2021-09-19,4.0,2021-09-19,533,Claim,28,2020-05-02
12989,2020-04-04,2021-09-19,4.0,2021-09-19,533,Claim,95,2020-07-08
12989,2020-04-04,2021-09-19,4.0,2021-09-19,533,Claim,102,2020-07-15
12989,2020-04-04,2021-09-19,4.0,2021-09-19,533,Claim,486,2021-08-03
12989,2020-04-04,2021-09-19,4.0,2021-09-19,533,Censor,533,2021-09-19
13087,2020-04-04,2022-03-08,0.0,2022-03-08,703,Censor,703,2022-03-08
13328,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
14054,2020-04-04,2021-08-04,1.0,2021-08-04,487,Claim,253,2020-12-13
14054,2020-04-04,2021-08-04,1.0,2021-08-04,487,Censor,487,2021-08-04
14279,2020-04-04,2022-05-13,4.0,2022-05-13,769,Claim,109,2020-07-22
14279,2020-04-04,2022-05-13,4.0,2022-05-13,769,Claim,225,2020-11-15
14279,2020-04-04,2022-05-13,4.0,2022-05-13,769,Claim,364,2021-04-03
14279,2020-04-04,2022-05-13,4.0,2022-05-13,769,Claim,616,2021-12-11
14279,2020-04-04,2022-05-13,4.0,2022-05-13,769,Censor,769,2022-05-13
14670,2020-04-04,2021-03-31,4.0,2021-03-31,361,Claim,48,2020-05-22
14670,2020-04-04,2021-03-31,4.0,2021-03-31,361,Claim,87,2020-06-30
14670,2020-04-04,2021-03-31,4.0,2021-03-31,361,Claim,125,2020-08-07
14670,2020-04-04,2021-03-31,4.0,2021-03-31,361,Claim,141,2020-08-23
14670,2020-04-04,2021-03-31,4.0,2021-03-31,361,Censor,361,2021-03-31
15031,2020-04-04,2022-07-24,0.0,2022-07-24,841,Censor,841,2022-07-24
15742,2020-04-04,2022-09-24,0.0,2022-09-24,903,Censor,903,2022-09-24
15997,2020-04-04,2022-05-19,1.0,2022-05-19,775,Claim,464,2021-07-12
15997,2020-04-04,2022-05-19,1.0,2022-05-19,775,Censor,775,2022-05-19
16843,2020-04-04,2023-04-03,0.0,2023-04-03,1094,Censor,1094,2023-04-03
16852,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
16925,2020-04-04,2022-12-12,0.0,2022-12-12,982,Censor,982,2022-12-12
18160,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
18865,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
19397,2020-04-04,2023-04-04,0.0,2023-04-04,1095,Censor,1095,2023-04-04
2145,2020-04-05,2021-08-22,0.0,2021-08-22,504,Censor,504,2021-08-22
3049,2020-04-05,2022-06-21,0.0,2022-06-21,807,Censor,807,2022-06-21
3269,2020-04-05,2022-10-04,0.0,2022-10-04,912,Censor,912,2022-10-04
3897,2020-04-05,2023-01-31,0.0,2023-01-31,1031,Censor,1031,2023-01-31
4490,2020-04-05,2021-11-27,0.0,2021-11-27,601,Censor,601,2021-11-27
4867,2020-04-05,2021-11-08,1.0,2021-11-08,582,Claim,290,2021-01-20
4867,2020-04-05,2021-11-08,1.0,2021-11-08,582,Censor,582,2021-11-08
