vin,purchase_date,nvlw_end_date,n_fails,censor_date,days_purchase_to_censor,censor_fail_status,days_purchase_to_censor_fail,censor_fail_date,vin_event_number,days_since_event
27,2020-01-03,2023-01-03,1.0,2023-01-03,1096,F,424,2021-03-02,1,424
27,2020-01-03,2023-01-03,1.0,2023-01-03,1096,C,1096,2023-01-03,2,672
556,2020-01-03,2022-07-06,0.0,2022-07-06,915,C,915,2022-07-06,1,915
1882,2020-01-03,2022-07-18,0.0,2022-07-18,927,C,927,2022-07-18,1,927
2446,2020-01-03,2021-11-19,0.0,2021-11-19,686,C,686,2021-11-19,1,686
2558,2020-01-03,2021-10-31,1.0,2021-10-31,667,F,657,2021-10-21,1,657
2558,2020-01-03,2021-10-31,1.0,2021-10-31,667,C,667,2021-10-31,2,10
2798,2020-01-03,2022-01-06,0.0,2022-01-06,734,C,734,2022-01-06,1,734
4277,2020-01-03,2021-01-03,1.0,2021-01-03,366,F,183,2020-07-04,1,183
4277,2020-01-03,2021-01-03,1.0,2021-01-03,366,C,366,2021-01-03,2,183
5596,2020-01-03,2023-01-03,0.0,2023-01-03,1096,C,1096,2023-01-03,1,1096
7642,2020-01-03,2022-12-02,0.0,2022-12-02,1064,C,1064,2022-12-02,1,1064
7750,2020-01-03,2022-05-23,0.0,2022-05-23,871,C,871,2022-05-23,1,871
7910,2020-01-03,2022-07-26,0.0,2022-07-26,935,C,935,2022-07-26,1,935
8484,2020-01-03,2023-01-03,0.0,2023-01-03,1096,C,1096,2023-01-03,1,1096
8953,2020-01-03,2023-01-03,0.0,2023-01-03,1096,C,1096,2023-01-03,1,1096
9207,2020-01-03,2023-01-03,0.0,2023-01-03,1096,C,1096,2023-01-03,1,1096
10042,2020-01-03,2023-01-03,0.0,2023-01-03,1096,C,1096,2023-01-03,1,1096
10388,2020-01-03,2022-08-23,0.0,2022-08-23,963,C,963,2022-08-23,1,963
14108,2020-01-03,2021-06-15,1.0,2021-06-15,529,F,374,2021-01-11,1,374
14108,2020-01-03,2021-06-15,1.0,2021-06-15,529,C,529,2021-06-15,2,155
14724,2020-01-03,2021-01-29,2.0,2021-01-29,392,F,155,2020-06-06,1,155
14724,2020-01-03,2021-01-29,2.0,2021-01-29,392,F,270,2020-09-29,2,115
14724,2020-01-03,2021-01-29,2.0,2021-01-29,392,C,392,2021-01-29,3,122
15923,2020-01-03,2022-07-10,0.0,2022-07-10,919,C,919,2022-07-10,1,919
87,2020-01-04,2023-01-04,0.0,2023-01-04,1096,C,1096,2023-01-04,1,1096
1181,2020-01-04,2022-02-04,0.0,2022-02-04,762,C,762,2022-02-04,1,762
1726,2020-01-04,2022-03-18,0.0,2022-03-18,804,C,804,2022-03-18,1,804
2423,2020-01-04,2021-10-16,0.0,2021-10-16,651,C,651,2021-10-16,1,651
2713,2020-01-04,2022-05-02,1.0,2022-05-02,849,F,743,2022-01-16,1,743
2713,2020-01-04,2022-05-02,1.0,2022-05-02,849,C,849,2022-05-02,2,106
3307,2020-01-04,2022-11-07,0.0,2022-11-07,1038,C,1038,2022-11-07,1,1038
3462,2020-01-04,2021-10-31,1.0,2021-10-31,666,F,329,2020-11-28,1,329
3462,2020-01-04,2021-10-31,1.0,2021-10-31,666,C,666,2021-10-31,2,337
4044,2020-01-04,2020-12-07,2.0,2020-12-07,338,F,160,2020-06-12,1,160
4044,2020-01-04,2020-12-07,2.0,2020-12-07,338,F,173,2020-06-25,2,13
4044,2020-01-04,2020-12-07,2.0,2020-12-07,338,C,338,2020-12-07,3,165
4251,2020-01-04,2021-01-08,1.0,2021-01-08,370,F,171,2020-06-23,1,171
4251,2020-01-04,2021-01-08,1.0,2021-01-08,370,C,370,2021-01-08,2,199
4291,2020-01-04,2021-04-16,1.0,2021-04-16,468,F,3,2020-01-07,1,3
4291,2020-01-04,2021-04-16,1.0,2021-04-16,468,C,468,2021-04-16,2,465
4615,2020-01-04,2022-01-01,1.0,2022-01-01,728,F,119,2020-05-02,1,119
4615,2020-01-04,2022-01-01,1.0,2022-01-01,728,C,728,2022-01-01,2,609
5359,2020-01-04,2022-11-25,0.0,2022-11-25,1056,C,1056,2022-11-25,1,1056
5900,2020-01-04,2022-12-24,0.0,2022-12-24,1085,C,1085,2022-12-24,1,1085
5937,2020-01-04,2022-04-17,0.0,2022-04-17,834,C,834,2022-04-17,1,834
5944,2020-01-04,2022-02-23,0.0,2022-02-23,781,C,781,2022-02-23,1,781
6170,2020-01-04,2022-05-05,0.0,2022-05-05,852,C,852,2022-05-05,1,852
6933,2020-01-04,2023-01-04,1.0,2023-01-04,1096,F,954,2022-08-15,1,954
6933,2020-01-04,2023-01-04,1.0,2023-01-04,1096,C,1096,2023-01-04,2,142
7059,2020-01-04,2022-11-22,0.0,2022-11-22,1053,C,1053,2022-11-22,1,1053
7513,2020-01-04,2022-10-14,0.0,2022-10-14,1014,C,1014,2022-10-14,1,1014
8721,2020-01-04,2023-01-04,0.0,2023-01-04,1096,C,1096,2023-01-04,1,1096
9130,2020-01-04,2023-01-04,0.0,2023-01-04,1096,C,1096,2023-01-04,1,1096
9685,2020-01-04,2023-01-04,0.0,2023-01-04,1096,C,1096,2023-01-04,1,1096
10282,2020-01-04,2023-01-04,0.0,2023-01-04,1096,C,1096,2023-01-04,1,1096
11917,2020-01-04,2022-04-25,0.0,2022-04-25,842,C,842,2022-04-25,1,842
12793,2020-01-04,2022-01-04,2.0,2022-01-04,731,F,20,2020-01-24,1,20
12793,2020-01-04,2022-01-04,2.0,2022-01-04,731,F,420,2021-02-27,2,400
12793,2020-01-04,2022-01-04,2.0,2022-01-04,731,C,731,2022-01-04,3,311
18296,2020-01-04,2023-01-04,0.0,2023-01-04,1096,C,1096,2023-01-04,1,1096
18938,2020-01-04,2023-01-04,1.0,2023-01-04,1096,F,672,2021-11-06,1,672
18938,2020-01-04,2023-01-04,1.0,2023-01-04,1096,C,1096,2023-01-04,2,424
304,2020-01-05,2023-01-05,0.0,2023-01-05,1096,C,1096,2023-01-05,1,1096
521,2020-01-05,2023-01-05,0.0,2023-01-05,1096,C,1096,2023-01-05,1,1096
1102,2020-01-05,2021-12-21,0.0,2021-12-21,716,C,716,2021-12-21,1,716
2807,2020-01-05,2021-10-15,0.0,2021-10-15,649,C,649,2021-10-15,1,649
2865,2020-01-05,2021-12-13,0.0,2021-12-13,708,C,708,2021-12-13,1,708
2909,2020-01-05,2022-12-15,0.0,2022-12-15,1075,C,1075,2022-12-15,1,1075
3620,2020-01-05,2021-11-09,0.0,2021-11-09,674,C,674,2021-11-09,1,674
3773,2020-01-05,2022-09-10,0.0,2022-09-10,979,C,979,2022-09-10,1,979
3776,2020-01-05,2022-03-26,0.0,2022-03-26,811,C,811,2022-03-26,1,811
4021,2020-01-05,2021-06-20,1.0,2021-06-20,532,F,66,2020-03-11,1,66
4021,2020-01-05,2021-06-20,1.0,2021-06-20,532,C,532,2021-06-20,2,466
4521,2020-01-05,2021-12-18,1.0,2021-12-18,713,F,225,2020-08-17,1,225
4521,2020-01-05,2021-12-18,1.0,2021-12-18,713,C,713,2021-12-18,2,488
5851,2020-01-05,2022-02-05,0.0,2022-02-05,762,C,762,2022-02-05,1,762
5930,2020-01-05,2022-09-03,0.0,2022-09-03,972,C,972,2022-09-03,1,972
6781,2020-01-05,2023-01-05,0.0,2023-01-05,1096,C,1096,2023-01-05,1,1096
8148,2020-01-05,2023-01-05,0.0,2023-01-05,1096,C,1096,2023-01-05,1,1096
8494,2020-01-05,2023-01-05,0.0,2023-01-05,1096,C,1096,2023-01-05,1,1096
9824,2020-01-05,2023-01-05,0.0,2023-01-05,1096,C,1096,2023-01-05,1,1096
9872,2020-01-05,2023-01-05,0.0,2023-01-05,1096,C,1096,2023-01-05,1,1096
11063,2020-01-05,2022-09-19,0.0,2022-09-19,988,C,988,2022-09-19,1,988
11080,2020-01-05,2023-01-05,1.0,2023-01-05,1096,F,513,2021-06-01,1,513
11080,2020-01-05,2023-01-05,1.0,2023-01-05,1096,C,1096,2023-01-05,2,583
12493,2020-01-05,2021-08-04,3.0,2021-08-04,577,F,2,2020-01-07,1,2
12493,2020-01-05,2021-08-04,3.0,2021-08-04,577,F,11,2020-01-16,2,9
12493,2020-01-05,2021-08-04,3.0,2021-08-04,577,F,109,2020-04-23,3,98
12493,2020-01-05,2021-08-04,3.0,2021-08-04,577,C,577,2021-08-04,4,468
12586,2020-01-05,2022-11-05,0.0,2022-11-05,1035,C,1035,2022-11-05,1,1035
14481,2020-01-05,2021-05-02,1.0,2021-05-02,483,F,274,2020-10-05,1,274
14481,2020-01-05,2021-05-02,1.0,2021-05-02,483,C,483,2021-05-02,2,209
15374,2020-01-05,2021-12-11,0.0,2021-12-11,706,C,706,2021-12-11,1,706
15833,2020-01-05,2022-11-23,1.0,2022-11-23,1053,F,368,2021-01-07,1,368
15833,2020-01-05,2022-11-23,1.0,2022-11-23,1053,C,1053,2022-11-23,2,685
15997,2020-01-05,2022-07-02,0.0,2022-07-02,909,C,909,2022-07-02,1,909
17968,2020-01-05,2022-07-04,0.0,2022-07-04,911,C,911,2022-07-04,1,911
18245,2020-01-05,2023-01-05,0.0,2023-01-05,1096,C,1096,2023-01-05,1,1096
19491,2020-01-05,2023-01-05,0.0,2023-01-05,1096,C,1096,2023-01-05,1,1096
69,2020-01-06,2023-01-06,1.0,2023-01-06,1096,F,540,2021-06-29,1,540
69,2020-01-06,2023-01-06,1.0,2023-01-06,1096,C,1096,2023-01-06,2,556
398,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
837,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
839,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
1020,2020-01-06,2022-04-07,0.0,2022-04-07,822,C,822,2022-04-07,1,822
1300,2020-01-06,2022-07-27,0.0,2022-07-27,933,C,933,2022-07-27,1,933
1351,2020-01-06,2022-03-04,0.0,2022-03-04,788,C,788,2022-03-04,1,788
2061,2020-01-06,2022-01-11,0.0,2022-01-11,736,C,736,2022-01-11,1,736
2970,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
3419,2020-01-06,2021-11-27,0.0,2021-11-27,691,C,691,2021-11-27,1,691
3822,2020-01-06,2022-07-04,0.0,2022-07-04,910,C,910,2022-07-04,1,910
4487,2020-01-06,2021-09-15,0.0,2021-09-15,618,C,618,2021-09-15,1,618
4602,2020-01-06,2021-01-20,0.0,2021-01-20,380,C,380,2021-01-20,1,380
6341,2020-01-06,2022-11-09,0.0,2022-11-09,1038,C,1038,2022-11-09,1,1038
7624,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
9111,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
9871,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
9879,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
9964,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
13454,2020-01-06,2022-03-21,0.0,2022-03-21,805,C,805,2022-03-21,1,805
13482,2020-01-06,2022-10-06,0.0,2022-10-06,1004,C,1004,2022-10-06,1,1004
16256,2020-01-06,2022-05-14,1.0,2022-05-14,859,F,184,2020-07-08,1,184
16256,2020-01-06,2022-05-14,1.0,2022-05-14,859,C,859,2022-05-14,2,675
17985,2020-01-06,2022-07-23,0.0,2022-07-23,929,C,929,2022-07-23,1,929
19219,2020-01-06,2023-01-06,0.0,2023-01-06,1096,C,1096,2023-01-06,1,1096
203,2020-01-07,2023-01-07,0.0,2023-01-07,1096,C,1096,2023-01-07,1,1096
259,2020-01-07,2022-09-08,0.0,2022-09-08,975,C,975,2022-09-08,1,975
1235,2020-01-07,2023-01-07,0.0,2023-01-07,1096,C,1096,2023-01-07,1,1096
2834,2020-01-07,2022-07-21,0.0,2022-07-21,926,C,926,2022-07-21,1,926
3246,2020-01-07,2022-07-13,0.0,2022-07-13,918,C,918,2022-07-13,1,918
3382,2020-01-07,2022-07-04,0.0,2022-07-04,909,C,909,2022-07-04,1,909
3804,2020-01-07,2023-01-07,0.0,2023-01-07,1096,C,1096,2023-01-07,1,1096
4392,2020-01-07,2021-04-04,1.0,2021-04-04,453,F,231,2020-08-25,1,231
4392,2020-01-07,2021-04-04,1.0,2021-04-04,453,C,453,2021-04-04,2,222
4941,2020-01-07,2021-07-14,0.0,2021-07-14,554,C,554,2021-07-14,1,554
5130,2020-01-07,2022-08-19,0.0,2022-08-19,955,C,955,2022-08-19,1,955
5814,2020-01-07,2022-04-25,0.0,2022-04-25,839,C,839,2022-04-25,1,839
5935,2020-01-07,2022-05-28,0.0,2022-05-28,872,C,872,2022-05-28,1,872
6622,2020-01-07,2022-06-20,1.0,2022-06-20,895,F,671,2021-11-08,1,671
6622,2020-01-07,2022-06-20,1.0,2022-06-20,895,C,895,2022-06-20,2,224
6938,2020-01-07,2022-08-16,0.0,2022-08-16,952,C,952,2022-08-16,1,952
9023,2020-01-07,2023-01-07,0.0,2023-01-07,1096,C,1096,2023-01-07,1,1096
10045,2020-01-07,2022-12-28,0.0,2022-12-28,1086,C,1086,2022-12-28,1,1086
10423,2020-01-07,2023-01-07,0.0,2023-01-07,1096,C,1096,2023-01-07,1,1096
10531,2020-01-07,2023-01-07,0.0,2023-01-07,1096,C,1096,2023-01-07,1,1096
11261,2020-01-07,2023-01-07,0.0,2023-01-07,1096,C,1096,2023-01-07,1,1096
11778,2020-01-07,2022-12-08,0.0,2022-12-08,1066,C,1066,2022-12-08,1,1066
12217,2020-01-07,2022-11-03,4.0,2022-11-03,1031,F,384,2021-01-25,1,384
12217,2020-01-07,2022-11-03,4.0,2022-11-03,1031,F,518,2021-06-08,2,134
12217,2020-01-07,2022-11-03,4.0,2022-11-03,1031,F,670,2021-11-07,3,152
12217,2020-01-07,2022-11-03,4.0,2022-11-03,1031,F,871,2022-05-27,4,201
12217,2020-01-07,2022-11-03,4.0,2022-11-03,1031,C,1031,2022-11-03,5,160
12406,2020-01-07,2021-11-05,3.0,2021-11-05,668,F,171,2020-06-26,1,171
12406,2020-01-07,2021-11-05,3.0,2021-11-05,668,F,178,2020-07-03,2,7
12406,2020-01-07,2021-11-05,3.0,2021-11-05,668,F,192,2020-07-17,3,14
12406,2020-01-07,2021-11-05,3.0,2021-11-05,668,C,668,2021-11-05,4,476
13414,2020-01-07,2023-01-07,0.0,2023-01-07,1096,C,1096,2023-01-07,1,1096
13831,2020-01-07,2022-05-30,0.0,2022-05-30,874,C,874,2022-05-30,1,874
13894,2020-01-07,2021-08-28,0.0,2021-08-28,599,C,599,2021-08-28,1,599
13937,2020-01-07,2022-06-20,0.0,2022-06-20,895,C,895,2022-06-20,1,895
14456,2020-01-07,2021-08-01,2.0,2021-08-01,572,F,110,2020-04-26,1,110
14456,2020-01-07,2021-08-01,2.0,2021-08-01,572,F,432,2021-03-14,2,322
14456,2020-01-07,2021-08-01,2.0,2021-08-01,572,C,572,2021-08-01,3,140
15164,2020-01-07,2022-09-30,0.0,2022-09-30,997,C,997,2022-09-30,1,997
18789,2020-01-07,2023-01-07,0.0,2023-01-07,1096,C,1096,2023-01-07,1,1096
89,2020-01-08,2022-12-22,0.0,2022-12-22,1079,C,1079,2022-12-22,1,1079
2485,2020-01-08,2021-05-05,0.0,2021-05-05,483,C,483,2021-05-05,1,483
3151,2020-01-08,2021-08-12,0.0,2021-08-12,582,C,582,2021-08-12,1,582
4386,2020-01-08,2021-03-31,1.0,2021-03-31,448,F,86,2020-04-03,1,86
4386,2020-01-08,2021-03-31,1.0,2021-03-31,448,C,448,2021-03-31,2,362
4489,2020-01-08,2021-11-04,2.0,2021-11-04,666,F,335,2020-12-08,1,335
4489,2020-01-08,2021-11-04,2.0,2021-11-04,666,F,379,2021-01-21,2,44
4489,2020-01-08,2021-11-04,2.0,2021-11-04,666,C,666,2021-11-04,3,287
5556,2020-01-08,2021-09-03,0.0,2021-09-03,604,C,604,2021-09-03,1,604
6122,2020-01-08,2022-12-17,0.0,2022-12-17,1074,C,1074,2022-12-17,1,1074
6279,2020-01-08,2022-06-13,0.0,2022-06-13,887,C,887,2022-06-13,1,887
6615,2020-01-08,2022-05-10,0.0,2022-05-10,853,C,853,2022-05-10,1,853
6645,2020-01-08,2022-07-08,0.0,2022-07-08,912,C,912,2022-07-08,1,912
7255,2020-01-08,2023-01-08,0.0,2023-01-08,1096,C,1096,2023-01-08,1,1096
7563,2020-01-08,2023-01-08,1.0,2023-01-08,1096,F,820,2022-04-07,1,820
7563,2020-01-08,2023-01-08,1.0,2023-01-08,1096,C,1096,2023-01-08,2,276
7594,2020-01-08,2022-10-07,0.0,2022-10-07,1003,C,1003,2022-10-07,1,1003
7729,2020-01-08,2022-06-07,0.0,2022-06-07,881,C,881,2022-06-07,1,881
7742,2020-01-08,2022-09-12,0.0,2022-09-12,978,C,978,2022-09-12,1,978
8151,2020-01-08,2023-01-08,0.0,2023-01-08,1096,C,1096,2023-01-08,1,1096
8509,2020-01-08,2023-01-08,0.0,2023-01-08,1096,C,1096,2023-01-08,1,1096
9002,2020-01-08,2023-01-08,0.0,2023-01-08,1096,C,1096,2023-01-08,1,1096
9375,2020-01-08,2023-01-08,0.0,2023-01-08,1096,C,1096,2023-01-08,1,1096
9714,2020-01-08,2023-01-08,0.0,2023-01-08,1096,C,1096,2023-01-08,1,1096
10873,2020-01-08,2023-01-08,0.0,2023-01-08,1096,C,1096,2023-01-08,1,1096
14297,2020-01-08,2021-02-22,3.0,2021-02-22,411,F,6,2020-01-14,1,6
14297,2020-01-08,2021-02-22,3.0,2021-02-22,411,F,175,2020-07-01,2,169
14297,2020-01-08,2021-02-22,3.0,2021-02-22,411,F,277,2020-10-11,3,102
14297,2020-01-08,2021-02-22,3.0,2021-02-22,411,C,411,2021-02-22,4,134
14390,2020-01-08,2020-12-19,2.0,2020-12-19,346,F,207,2020-08-02,1,207
14390,2020-01-08,2020-12-19,2.0,2020-12-19,346,F,263,2020-09-27,2,56
14390,2020-01-08,2020-12-19,2.0,2020-12-19,346,C,346,2020-12-19,3,83
14803,2020-01-08,2021-04-19,3.0,2021-04-19,467,F,183,2020-07-09,1,183
14803,2020-01-08,2021-04-19,3.0,2021-04-19,467,F,322,2020-11-25,2,139
14803,2020-01-08,2021-04-19,3.0,2021-04-19,467,F,446,2021-03-29,3,124
14803,2020-01-08,2021-04-19,3.0,2021-04-19,467,C,467,2021-04-19,4,21
15981,2020-01-08,2022-04-21,1.0,2022-04-21,834,F,87,2020-04-04,1,87
15981,2020-01-08,2022-04-21,1.0,2022-04-21,834,C,834,2022-04-21,2,747
16505,2020-01-08,2022-11-09,0.0,2022-11-09,1036,C,1036,2022-11-09,1,1036
16959,2020-01-08,2022-11-19,0.0,2022-11-19,1046,C,1046,2022-11-19,1,1046
17969,2020-01-08,2022-06-09,1.0,2022-06-09,883,F,121,2020-05-08,1,121
17969,2020-01-08,2022-06-09,1.0,2022-06-09,883,C,883,2022-06-09,2,762
19020,2020-01-08,2023-01-08,0.0,2023-01-08,1096,C,1096,2023-01-08,1,1096
19274,2020-01-08,2023-01-08,0.0,2023-01-08,1096,C,1096,2023-01-08,1,1096
530,2020-01-09,2023-01-09,0.0,2023-01-09,1096,C,1096,2023-01-09,1,1096
1502,2020-01-09,2022-06-02,0.0,2022-06-02,875,C,875,2022-06-02,1,875
1922,2020-01-09,2023-01-02,0.0,2023-01-02,1089,C,1089,2023-01-02,1,1089
2817,2020-01-09,2021-10-13,1.0,2021-10-13,643,F,605,2021-09-05,1,605
2817,2020-01-09,2021-10-13,1.0,2021-10-13,643,C,643,2021-10-13,2,38
2937,2020-01-09,2021-11-23,0.0,2021-11-23,684,C,684,2021-11-23,1,684
3270,2020-01-09,2022-02-25,0.0,2022-02-25,778,C,778,2022-02-25,1,778
3547,2020-01-09,2022-08-25,0.0,2022-08-25,959,C,959,2022-08-25,1,959
4379,2020-01-09,2021-04-03,0.0,2021-04-03,450,C,450,2021-04-03,1,450
4661,2020-01-09,2021-02-09,0.0,2021-02-09,397,C,397,2021-02-09,1,397
4800,2020-01-09,2021-04-06,2.0,2021-04-06,453,F,197,2020-07-24,1,197
4800,2020-01-09,2021-04-06,2.0,2021-04-06,453,F,393,2021-02-05,2,196
4800,2020-01-09,2021-04-06,2.0,2021-04-06,453,C,453,2021-04-06,3,60
5214,2020-01-09,2022-02-10,0.0,2022-02-10,763,C,763,2022-02-10,1,763
5889,2020-01-09,2022-10-29,0.0,2022-10-29,1024,C,1024,2022-10-29,1,1024
7361,2020-01-09,2023-01-09,0.0,2023-01-09,1096,C,1096,2023-01-09,1,1096
7584,2020-01-09,2022-08-03,0.0,2022-08-03,937,C,937,2022-08-03,1,937
8132,2020-01-09,2023-01-09,0.0,2023-01-09,1096,C,1096,2023-01-09,1,1096
8345,2020-01-09,2023-01-09,0.0,2023-01-09,1096,C,1096,2023-01-09,1,1096
12218,2020-01-09,2021-11-17,2.0,2021-11-17,678,F,393,2021-02-05,1,393
12218,2020-01-09,2021-11-17,2.0,2021-11-17,678,F,450,2021-04-03,2,57
12218,2020-01-09,2021-11-17,2.0,2021-11-17,678,C,678,2021-11-17,3,228
13002,2020-01-09,2022-09-24,0.0,2022-09-24,989,C,989,2022-09-24,1,989
14526,2020-01-09,2022-06-04,4.0,2022-06-04,877,F,208,2020-08-04,1,208
14526,2020-01-09,2022-06-04,4.0,2022-06-04,877,F,435,2021-03-19,2,227
14526,2020-01-09,2022-06-04,4.0,2022-06-04,877,F,522,2021-06-14,3,87
14526,2020-01-09,2022-06-04,4.0,2022-06-04,877,F,669,2021-11-08,4,147
14526,2020-01-09,2022-06-04,4.0,2022-06-04,877,C,877,2022-06-04,5,208
15479,2020-01-09,2022-11-22,0.0,2022-11-22,1048,C,1048,2022-11-22,1,1048
15957,2020-01-09,2022-05-05,0.0,2022-05-05,847,C,847,2022-05-05,1,847
16356,2020-01-09,2022-06-01,0.0,2022-06-01,874,C,874,2022-06-01,1,874
16386,2020-01-09,2023-01-09,1.0,2023-01-09,1096,F,965,2022-08-31,1,965
16386,2020-01-09,2023-01-09,1.0,2023-01-09,1096,C,1096,2023-01-09,2,131
16563,2020-01-09,2022-06-13,0.0,2022-06-13,886,C,886,2022-06-13,1,886
19353,2020-01-09,2023-01-09,0.0,2023-01-09,1096,C,1096,2023-01-09,1,1096
19388,2020-01-09,2023-01-09,0.0,2023-01-09,1096,C,1096,2023-01-09,1,1096
351,2020-01-10,2023-01-10,0.0,2023-01-10,1096,C,1096,2023-01-10,1,1096
3112,2020-01-10,2021-11-21,0.0,2021-11-21,681,C,681,2021-11-21,1,681
3725,2020-01-10,2022-05-13,0.0,2022-05-13,854,C,854,2022-05-13,1,854
3891,2020-01-10,2021-09-23,0.0,2021-09-23,622,C,622,2021-09-23,1,622
3961,2020-01-10,2022-06-04,0.0,2022-06-04,876,C,876,2022-06-04,1,876
5357,2020-01-10,2022-09-24,0.0,2022-09-24,988,C,988,2022-09-24,1,988
5762,2020-01-10,2022-01-10,0.0,2022-01-10,731,C,731,2022-01-10,1,731
6504,2020-01-10,2021-11-01,0.0,2021-11-01,661,C,661,2021-11-01,1,661
7234,2020-01-10,2022-04-17,1.0,2022-04-17,828,F,752,2022-01-31,1,752
7234,2020-01-10,2022-04-17,1.0,2022-04-17,828,C,828,2022-04-17,2,76
8557,2020-01-10,2023-01-10,0.0,2023-01-10,1096,C,1096,2023-01-10,1,1096
8600,2020-01-10,2023-01-10,0.0,2023-01-10,1096,C,1096,2023-01-10,1,1096
9220,2020-01-10,2023-01-10,0.0,2023-01-10,1096,C,1096,2023-01-10,1,1096
9254,2020-01-10,2023-01-10,0.0,2023-01-10,1096,C,1096,2023-01-10,1,1096
9420,2020-01-10,2023-01-10,1.0,2023-01-10,1096,F,641,2021-10-12,1,641
9420,2020-01-10,2023-01-10,1.0,2023-01-10,1096,C,1096,2023-01-10,2,455
10996,2020-01-10,2023-01-10,0.0,2023-01-10,1096,C,1096,2023-01-10,1,1096
12135,2020-01-10,2021-09-21,1.0,2021-09-21,620,F,397,2021-02-10,1,397
12135,2020-01-10,2021-09-21,1.0,2021-09-21,620,C,620,2021-09-21,2,223
14537,2020-01-10,2021-01-31,4.0,2021-01-31,387,F,28,2020-02-07,1,28
14537,2020-01-10,2021-01-31,4.0,2021-01-31,387,F,178,2020-07-06,2,150
14537,2020-01-10,2021-01-31,4.0,2021-01-31,387,F,289,2020-10-25,3,111
14537,2020-01-10,2021-01-31,4.0,2021-01-31,387,F,359,2021-01-03,4,70
14537,2020-01-10,2021-01-31,4.0,2021-01-31,387,C,387,2021-01-31,5,28
16592,2020-01-10,2022-05-01,0.0,2022-05-01,842,C,842,2022-05-01,1,842
18674,2020-01-10,2023-01-10,0.0,2023-01-10,1096,C,1096,2023-01-10,1,1096
666,2020-01-11,2023-01-11,0.0,2023-01-11,1096,C,1096,2023-01-11,1,1096
826,2020-01-11,2022-07-02,1.0,2022-07-02,903,F,371,2021-01-16,1,371
826,2020-01-11,2022-07-02,1.0,2022-07-02,903,C,903,2022-07-02,2,532
1080,2020-01-11,2022-11-15,1.0,2022-11-15,1039,F,482,2021-05-07,1,482
1080,2020-01-11,2022-11-15,1.0,2022-11-15,1039,C,1039,2022-11-15,2,557
1982,2020-01-11,2023-01-11,0.0,2023-01-11,1096,C,1096,2023-01-11,1,1096
2344,2020-01-11,2023-01-11,0.0,2023-01-11,1096,C,1096,2023-01-11,1,1096
2747,2020-01-11,2021-11-05,0.0,2021-11-05,664,C,664,2021-11-05,1,664
2794,2020-01-11,2021-09-30,1.0,2021-09-30,628,F,2,2020-01-13,1,2
2794,2020-01-11,2021-09-30,1.0,2021-09-30,628,C,628,2021-09-30,2,626
3024,2020-01-11,2022-02-05,0.0,2022-02-05,756,C,756,2022-02-05,1,756
3067,2020-01-11,2023-01-11,2.0,2023-01-11,1096,F,36,2020-02-16,1,36
3067,2020-01-11,2023-01-11,2.0,2023-01-11,1096,F,240,2020-09-07,2,204
3067,2020-01-11,2023-01-11,2.0,2023-01-11,1096,C,1096,2023-01-11,3,856
4965,2020-01-11,2021-03-27,1.0,2021-03-27,441,F,180,2020-07-09,1,180
4965,2020-01-11,2021-03-27,1.0,2021-03-27,441,C,441,2021-03-27,2,261
5648,2020-01-11,2022-10-18,0.0,2022-10-18,1011,C,1011,2022-10-18,1,1011
5713,2020-01-11,2022-05-09,0.0,2022-05-09,849,C,849,2022-05-09,1,849
6102,2020-01-11,2022-08-27,0.0,2022-08-27,959,C,959,2022-08-27,1,959
6198,2020-01-11,2022-06-23,0.0,2022-06-23,894,C,894,2022-06-23,1,894
6270,2020-01-11,2022-03-17,0.0,2022-03-17,796,C,796,2022-03-17,1,796
7163,2020-01-11,2023-01-11,1.0,2023-01-11,1096,F,261,2020-09-28,1,261
7163,2020-01-11,2023-01-11,1.0,2023-01-11,1096,C,1096,2023-01-11,2,835
7315,2020-01-11,2022-12-18,0.0,2022-12-18,1072,C,1072,2022-12-18,1,1072
7462,2020-01-11,2023-01-11,0.0,2023-01-11,1096,C,1096,2023-01-11,1,1096
7471,2020-01-11,2022-05-10,2.0,2022-05-10,850,F,327,2020-12-03,1,327
7471,2020-01-11,2022-05-10,2.0,2022-05-10,850,F,525,2021-06-19,2,198
7471,2020-01-11,2022-05-10,2.0,2022-05-10,850,C,850,2022-05-10,3,325
8493,2020-01-11,2023-01-11,0.0,2023-01-11,1096,C,1096,2023-01-11,1,1096
8573,2020-01-11,2023-01-11,0.0,2023-01-11,1096,C,1096,2023-01-11,1,1096
