car_type,model_year,interval_start,interval_end,duration,exposure_month,n_censored,n_failed,active_warranties,ln_warranties
Electric Vehicle,2019,2022-09-01,2022-09-30,36,09,87.0,0.0,507,6.2285110035911835
Electric Vehicle,2019,2022-10-01,2022-10-31,30,10,0.0,1.0,419,6.037870919922137
Electric Vehicle,2019,2022-10-01,2022-10-31,36,10,76.0,0.0,419,6.037870919922137
Electric Vehicle,2019,2022-11-01,2022-11-30,36,11,64.0,0.0,340,5.8289456176102075
Electric Vehicle,2019,2022-12-01,2022-12-31,36,12,77.0,0.0,278,5.627621113690637
Electric Vehicle,2019,2023-01-01,2023-01-31,36,01,57.0,0.0,201,5.303304908059076
Electric Vehicle,2019,2023-02-01,2023-02-28,36,02,30.0,0.0,145,4.976733742420574
Electric Vehicle,2019,2023-03-01,2023-03-31,36,03,46.0,0.0,115,4.74493212836325
Electric Vehicle,2019,2023-04-01,2023-04-30,36,04,26.0,0.0,70,4.248495242049359
Electric Vehicle,2019,2023-05-01,2023-05-31,34,05,2.0,0.0,44,3.784189633918261
Electric Vehicle,2019,2023-05-01,2023-05-31,35,05,20.0,0.0,44,3.784189633918261
Electric Vehicle,2019,2023-05-01,2023-05-31,36,05,22.0,0.0,44,3.784189633918261
Electric Vehicle,2020,2020-01-01,2020-01-31,0,01,0.0,1.0,67,4.204692619390966
Electric Vehicle,2020,2020-11-01,2020-11-30,5,11,0.0,1.0,756,6.628041376179533
Electric Vehicle,2020,2021-03-01,2021-03-31,0,03,0.0,1.0,946,6.852242569051878
Electric Vehicle,2020,2021-09-01,2021-09-30,11,09,0.0,1.0,1000,6.907755278982137
Electric Vehicle,2020,2021-10-01,2021-10-31,11,10,0.0,1.0,1000,6.907755278982137
Electric Vehicle,2020,2021-11-01,2021-11-30,6,11,0.0,1.0,1000,6.907755278982137
Electric Vehicle,2020,2022-05-01,2022-05-31,12,05,0.0,1.0,1000,6.907755278982137
Electric Vehicle,2020,2022-10-01,2022-10-31,36,10,2.0,0.0,1000,6.907755278982137
Electric Vehicle,2020,2022-11-01,2022-11-30,36,11,11.0,0.0,997,6.904750769961838
Electric Vehicle,2020,2022-12-01,2022-12-31,36,12,24.0,0.0,987,6.894670039433482
Electric Vehicle,2020,2023-01-01,2023-01-31,36,01,32.0,0.0,960,6.866933284461882
Electric Vehicle,2020,2023-02-01,2023-02-28,36,02,43.0,0.0,931,6.836259277277067
Electric Vehicle,2020,2023-03-01,2023-03-31,36,03,55.0,0.0,888,6.78897174299217
Electric Vehicle,2020,2023-04-01,2023-04-30,36,04,45.0,0.0,831,6.7226297948554485
Electric Vehicle,2020,2023-05-01,2023-05-31,22,05,4.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,23,05,4.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,24,05,21.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,25,05,24.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,26,05,28.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,27,05,34.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,28,05,66.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,29,05,62.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,30,05,68.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,31,05,88.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,32,05,78.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,33,05,81.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,34,05,85.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,35,05,75.0,0.0,788,6.669498089857879
Electric Vehicle,2020,2023-05-01,2023-05-31,36,05,70.0,0.0,788,6.669498089857879
Electric Vehicle,2021,2021-12-01,2021-12-31,11,12,0.0,1.0,832,6.723832440821209
Electric Vehicle,2021,2022-01-01,2022-01-31,9,01,0.0,1.0,872,6.77078942390898
Electric Vehicle,2021,2022-06-01,2022-06-30,6,06,0.0,1.0,994,6.901737206656574
Electric Vehicle,2021,2022-09-01,2022-09-30,6,09,0.0,1.0,1000,6.907755278982137
Electric Vehicle,2021,2022-10-01,2022-10-31,10,10,0.0,1.0,1000,6.907755278982137
Electric Vehicle,2021,2023-01-01,2023-01-31,15,01,0.0,1.0,1000,6.907755278982137
Electric Vehicle,2021,2023-02-01,2023-02-28,22,02,0.0,1.0,1000,6.907755278982137
Electric Vehicle,2021,2023-03-01,2023-03-31,16,03,0.0,1.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,10,05,5.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,11,05,10.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,12,05,11.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,13,05,18.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,14,05,38.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,15,05,43.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,16,05,41.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,17,05,71.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,18,05,86.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,19,05,77.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,20,05,96.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,21,05,96.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,22,05,91.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,23,05,60.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,24,05,61.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,25,05,43.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,26,05,45.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,27,05,35.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,28,05,31.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,29,05,23.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,30,05,13.0,0.0,1000,6.907755278982137
Electric Vehicle,2021,2023-05-01,2023-05-31,31,05,6.0,0.0,1000,6.907755278982137
Hatchback,2019,2018-12-01,2018-12-31,2,12,0.0,1.0,43,3.7612001156935624
Hatchback,2019,2019-03-01,2019-03-31,2,03,0.0,1.0,149,5.003946305945459
Hatchback,2019,2019-05-01,2019-05-31,4,05,0.0,1.0,275,5.616771097666572
Hatchback,2019,2019-06-01,2019-06-30,2,06,0.0,1.0,332,5.805134968916488
Hatchback,2019,2019-07-01,2019-07-31,8,07,0.0,1.0,409,6.013715156042802
Hatchback,2019,2019-08-01,2019-08-31,0,08,0.0,1.0,501,6.2166061010848646
Hatchback,2019,2019-08-01,2019-08-31,2,08,0.0,1.0,501,6.2166061010848646
Hatchback,2019,2019-08-01,2019-08-31,7,08,0.0,1.0,501,6.2166061010848646
Hatchback,2019,2019-09-01,2019-09-30,7,09,0.0,1.0,591,6.3818160174060985
Hatchback,2019,2019-11-01,2019-11-30,3,11,0.0,2.0,758,6.630683385642372
Hatchback,2019,2019-11-01,2019-11-30,5,11,0.0,1.0,758,6.630683385642372
Hatchback,2019,2019-12-01,2019-12-31,1,12,0.0,1.0,806,6.692083742506628
Hatchback,2019,2019-12-01,2019-12-31,2,12,0.0,1.0,806,6.692083742506628
Hatchback,2019,2019-12-01,2019-12-31,6,12,0.0,1.0,806,6.692083742506628
Hatchback,2019,2020-02-01,2020-02-29,1,02,0.0,1.0,900,6.802394763324311
Hatchback,2019,2020-02-01,2020-02-29,2,02,0.0,1.0,900,6.802394763324311
Hatchback,2019,2020-02-01,2020-02-29,4,02,0.0,1.0,900,6.802394763324311
Hatchback,2019,2020-02-01,2020-02-29,5,02,0.0,1.0,900,6.802394763324311
Hatchback,2019,2020-02-01,2020-02-29,6,02,0.0,1.0,900,6.802394763324311
Hatchback,2019,2020-02-01,2020-02-29,10,02,0.0,1.0,900,6.802394763324311
Hatchback,2019,2020-02-01,2020-02-29,11,02,0.0,1.0,900,6.802394763324311
Hatchback,2019,2020-03-01,2020-03-31,6,03,0.0,1.0,933,6.838405200847344
Hatchback,2019,2020-04-01,2020-04-30,3,04,0.0,1.0,959,6.8658910748834385
Hatchback,2019,2020-04-01,2020-04-30,5,04,0.0,1.0,959,6.8658910748834385
Hatchback,2019,2020-04-01,2020-04-30,6,04,0.0,1.0,959,6.8658910748834385
Hatchback,2019,2020-04-01,2020-04-30,7,04,0.0,1.0,959,6.8658910748834385
Hatchback,2019,2020-04-01,2020-04-30,8,04,0.0,2.0,959,6.8658910748834385
Hatchback,2019,2020-04-01,2020-04-30,10,04,0.0,1.0,959,6.8658910748834385
Hatchback,2019,2020-04-01,2020-04-30,11,04,0.0,1.0,959,6.8658910748834385
Hatchback,2019,2020-05-01,2020-05-31,8,05,0.0,1.0,987,6.894670039433482
Hatchback,2019,2020-05-01,2020-05-31,11,05,0.0,1.0,987,6.894670039433482
Hatchback,2019,2020-05-01,2020-05-31,18,05,0.0,1.0,987,6.894670039433482
Hatchback,2019,2020-06-01,2020-06-30,2,06,0.0,1.0,995,6.902742737158593
Hatchback,2019,2020-06-01,2020-06-30,11,06,0.0,1.0,995,6.902742737158593
Hatchback,2019,2020-06-01,2020-06-30,19,06,1.0,1.0,995,6.902742737158593
Hatchback,2019,2020-07-01,2020-07-31,7,07,0.0,1.0,999,6.906754778648554
Hatchback,2019,2020-07-01,2020-07-31,8,07,0.0,1.0,999,6.906754778648554
Hatchback,2019,2020-07-01,2020-07-31,12,07,0.0,1.0,999,6.906754778648554
Hatchback,2019,2020-07-01,2020-07-31,13,07,0.0,2.0,999,6.906754778648554
Hatchback,2019,2020-07-01,2020-07-31,14,07,0.0,1.0,999,6.906754778648554
Hatchback,2019,2020-07-01,2020-07-31,20,07,1.0,0.0,999,6.906754778648554
Hatchback,2019,2020-08-01,2020-08-31,9,08,0.0,1.0,998,6.905753276311464
Hatchback,2019,2020-08-01,2020-08-31,13,08,0.0,2.0,998,6.905753276311464
Hatchback,2019,2020-08-01,2020-08-31,16,08,0.0,1.0,998,6.905753276311464
Hatchback,2019,2020-08-01,2020-08-31,17,08,0.0,1.0,998,6.905753276311464
Hatchback,2019,2020-08-01,2020-08-31,20,08,1.0,0.0,998,6.905753276311464
Hatchback,2019,2020-08-01,2020-08-31,22,08,1.0,0.0,998,6.905753276311464
Hatchback,2019,2020-09-01,2020-09-30,8,09,0.0,1.0,996,6.903747257584598
Hatchback,2019,2020-09-01,2020-09-30,13,09,0.0,1.0,996,6.903747257584598
Hatchback,2019,2020-09-01,2020-09-30,20,09,0.0,1.0,996,6.903747257584598
Hatchback,2019,2020-09-01,2020-09-30,21,09,1.0,0.0,996,6.903747257584598
Hatchback,2019,2020-10-01,2020-10-31,17,10,0.0,1.0,995,6.902742737158593
Hatchback,2019,2020-10-01,2020-10-31,19,10,1.0,0.0,995,6.902742737158593
Hatchback,2019,2020-10-01,2020-10-31,21,10,1.0,0.0,995,6.902742737158593
Hatchback,2019,2020-10-01,2020-10-31,22,10,1.0,0.0,995,6.902742737158593
Hatchback,2019,2020-11-01,2020-11-30,10,11,0.0,1.0,992,6.899723107284872
Hatchback,2019,2020-11-01,2020-11-30,14,11,0.0,1.0,992,6.899723107284872
Hatchback,2019,2020-11-01,2020-11-30,18,11,0.0,1.0,992,6.899723107284872
Hatchback,2019,2020-11-01,2020-11-30,19,11,1.0,0.0,992,6.899723107284872
Hatchback,2019,2020-11-01,2020-11-30,21,11,2.0,1.0,992,6.899723107284872
Hatchback,2019,2020-11-01,2020-11-30,23,11,2.0,0.0,992,6.899723107284872
Hatchback,2019,2020-11-01,2020-11-30,24,11,1.0,0.0,992,6.899723107284872
Hatchback,2019,2020-12-01,2020-12-31,7,12,0.0,1.0,986,6.893656354602635
Hatchback,2019,2020-12-01,2020-12-31,11,12,0.0,1.0,986,6.893656354602635
Hatchback,2019,2020-12-01,2020-12-31,13,12,0.0,1.0,986,6.893656354602635
Hatchback,2019,2020-12-01,2020-12-31,15,12,0.0,1.0,986,6.893656354602635
Hatchback,2019,2020-12-01,2020-12-31,18,12,0.0,2.0,986,6.893656354602635
Hatchback,2019,2020-12-01,2020-12-31,20,12,0.0,1.0,986,6.893656354602635
Hatchback,2019,2020-12-01,2020-12-31,22,12,0.0,1.0,986,6.893656354602635
Hatchback,2019,2020-12-01,2020-12-31,24,12,1.0,0.0,986,6.893656354602635
Hatchback,2019,2020-12-01,2020-12-31,25,12,1.0,0.0,986,6.893656354602635
Hatchback,2019,2020-12-01,2020-12-31,26,12,2.0,0.0,986,6.893656354602635
Hatchback,2019,2021-01-01,2021-01-31,20,01,2.0,0.0,982,6.889591308354466
Hatchback,2019,2021-01-01,2021-01-31,21,01,0.0,1.0,982,6.889591308354466
Hatchback,2019,2021-01-01,2021-01-31,22,01,3.0,0.0,982,6.889591308354466
Hatchback,2019,2021-01-01,2021-01-31,24,01,1.0,0.0,982,6.889591308354466
Hatchback,2019,2021-01-01,2021-01-31,25,01,1.0,0.0,982,6.889591308354466
Hatchback,2019,2021-01-01,2021-01-31,26,01,2.0,0.0,982,6.889591308354466
Hatchback,2019,2021-02-01,2021-02-28,17,02,0.0,1.0,972,6.879355804460439
Hatchback,2019,2021-02-01,2021-02-28,21,02,4.0,0.0,972,6.879355804460439
Hatchback,2019,2021-02-01,2021-02-28,23,02,3.0,0.0,972,6.879355804460439
Hatchback,2019,2021-02-01,2021-02-28,24,02,2.0,0.0,972,6.879355804460439
Hatchback,2019,2021-02-01,2021-02-28,26,02,1.0,0.0,972,6.879355804460439
Hatchback,2019,2021-02-01,2021-02-28,28,02,1.0,0.0,972,6.879355804460439
Hatchback,2019,2021-03-01,2021-03-31,18,03,1.0,1.0,962,6.8690144506657065
Hatchback,2019,2021-03-01,2021-03-31,22,03,3.0,0.0,962,6.8690144506657065
Hatchback,2019,2021-03-01,2021-03-31,23,03,2.0,0.0,962,6.8690144506657065
Hatchback,2019,2021-03-01,2021-03-31,24,03,2.0,0.0,962,6.8690144506657065
Hatchback,2019,2021-03-01,2021-03-31,25,03,7.0,0.0,962,6.8690144506657065
Hatchback,2019,2021-03-01,2021-03-31,26,03,2.0,0.0,962,6.8690144506657065
Hatchback,2019,2021-03-01,2021-03-31,27,03,1.0,0.0,962,6.8690144506657065
Hatchback,2019,2021-03-01,2021-03-31,29,03,1.0,0.0,962,6.8690144506657065
Hatchback,2019,2021-04-01,2021-04-30,17,04,1.0,0.0,943,6.849066282633458
Hatchback,2019,2021-04-01,2021-04-30,20,04,1.0,0.0,943,6.849066282633458
Hatchback,2019,2021-04-01,2021-04-30,21,04,3.0,0.0,943,6.849066282633458
Hatchback,2019,2021-04-01,2021-04-30,22,04,2.0,0.0,943,6.849066282633458
Hatchback,2019,2021-04-01,2021-04-30,24,04,2.0,0.0,943,6.849066282633458
Hatchback,2019,2021-04-01,2021-04-30,25,04,1.0,0.0,943,6.849066282633458
Hatchback,2019,2021-04-01,2021-04-30,26,04,1.0,0.0,943,6.849066282633458
Hatchback,2019,2021-04-01,2021-04-30,27,04,3.0,0.0,943,6.849066282633458
Hatchback,2019,2021-04-01,2021-04-30,28,04,3.0,0.0,943,6.849066282633458
Hatchback,2019,2021-04-01,2021-04-30,30,04,1.0,0.0,943,6.849066282633458
Hatchback,2019,2021-05-01,2021-05-31,15,05,0.0,1.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,20,05,1.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,21,05,3.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,22,05,2.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,23,05,3.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,24,05,2.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,25,05,5.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,26,05,1.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,27,05,2.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,28,05,4.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,30,05,1.0,0.0,924,6.828712071641684
Hatchback,2019,2021-05-01,2021-05-31,31,05,2.0,0.0,924,6.828712071641684
Hatchback,2019,2021-06-01,2021-06-30,16,06,0.0,2.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,18,06,1.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,21,06,2.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,22,06,2.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,23,06,3.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,24,06,2.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,25,06,5.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,26,06,4.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,27,06,4.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,28,06,1.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,29,06,1.0,0.0,898,6.8001700683022
Hatchback,2019,2021-06-01,2021-06-30,32,06,2.0,0.0,898,6.8001700683022
Hatchback,2019,2021-07-01,2021-07-31,19,07,0.0,1.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,21,07,1.0,0.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,22,07,2.0,0.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,23,07,6.0,1.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,24,07,5.0,0.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,25,07,4.0,1.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,26,07,7.0,1.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,27,07,5.0,0.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,28,07,2.0,0.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,29,07,4.0,0.0,870,6.76849321164863
Hatchback,2019,2021-07-01,2021-07-31,30,07,3.0,0.0,870,6.76849321164863
Hatchback,2019,2021-08-01,2021-08-31,19,08,2.0,1.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,21,08,2.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,22,08,5.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,23,08,7.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,24,08,3.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,25,08,5.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,26,08,7.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,27,08,4.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,28,08,4.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,29,08,3.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,30,08,2.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,31,08,2.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,32,08,2.0,0.0,833,6.725033642166843
Hatchback,2019,2021-08-01,2021-08-31,34,08,0.0,1.0,833,6.725033642166843
Hatchback,2019,2021-09-01,2021-09-30,15,09,0.0,1.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,18,09,1.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,19,09,2.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,20,09,1.0,1.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,21,09,1.0,1.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,23,09,9.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,24,09,6.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,25,09,4.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,26,09,5.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,27,09,4.0,1.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,28,09,8.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,29,09,4.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,30,09,1.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,31,09,4.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,32,09,1.0,0.0,785,6.665683717782408
Hatchback,2019,2021-09-01,2021-09-30,33,09,2.0,0.0,785,6.665683717782408
Hatchback,2019,2021-10-01,2021-10-31,20,10,2.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,21,10,3.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,22,10,2.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,23,10,4.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,24,10,7.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,25,10,7.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,26,10,10.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,27,10,7.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,28,10,6.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,29,10,6.0,1.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,30,10,4.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,31,10,2.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,32,10,2.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,33,10,3.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,34,10,1.0,0.0,730,6.593044534142437
Hatchback,2019,2021-10-01,2021-10-31,36,10,1.0,0.0,730,6.593044534142437
Hatchback,2019,2021-11-01,2021-11-30,20,11,1.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,21,11,4.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,22,11,3.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,23,11,0.0,1.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,24,11,6.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,25,11,2.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,26,11,3.0,1.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,27,11,15.0,1.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,28,11,8.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,29,11,5.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,30,11,8.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,31,11,1.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,32,11,2.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,34,11,2.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,35,11,2.0,0.0,665,6.499787040655854
Hatchback,2019,2021-11-01,2021-11-30,36,11,2.0,0.0,665,6.499787040655854
Hatchback,2019,2021-12-01,2021-12-31,21,12,1.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,22,12,3.0,1.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,24,12,1.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,25,12,10.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,26,12,4.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,27,12,7.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,28,12,4.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,29,12,5.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,30,12,7.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,31,12,2.0,1.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,32,12,2.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,34,12,2.0,0.0,599,6.395261598115449
Hatchback,2019,2021-12-01,2021-12-31,36,12,4.0,0.0,599,6.395261598115449
Hatchback,2019,2022-01-01,2022-01-31,23,01,2.0,0.0,546,6.302618975744905
Hatchback,2019,2022-01-01,2022-01-31,25,01,4.0,0.0,546,6.302618975744905
Hatchback,2019,2022-01-01,2022-01-31,26,01,4.0,0.0,546,6.302618975744905
Hatchback,2019,2022-01-01,2022-01-31,27,01,9.0,0.0,546,6.302618975744905
Hatchback,2019,2022-01-01,2022-01-31,28,01,10.0,0.0,546,6.302618975744905
